,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
274,28.57792685363805,77.219782262822,Chidambaram's New Madras Hotel,28.580657473052533,77.22094271197862,Indian Restaurant
275,28.57792685363805,77.219782262822,New Madras Hotel,28.57980162785072,77.22132572863052,Fast Food Restaurant
276,28.57792685363805,77.219782262822,Chidambaram's,28.58076286315918,77.2209701538086,Indian Restaurant
277,28.57782636892211,77.22591303527498,Arabian Delites,28.57762197788036,77.23031324011399,BBQ Joint
278,28.57782636892211,77.22591303527498,Yoko Sizzlers,28.575624,77.229576,Steakhouse
279,28.57782636892211,77.22591303527498,Open Hand Cafe @ AES,28.581442597171826,77.22810151124453,Café
280,28.57782636892211,77.22591303527498,Flavour Pan Shop,28.573578,77.2267,Bakery
281,28.57782636892211,77.22591303527498,New Madras Hotel,28.57980162785072,77.22132572863052,Fast Food Restaurant
282,28.57772560752417,77.23204377629285,Amici Cafe,28.573747782505524,77.23017769336003,Italian Restaurant
283,28.57772560752417,77.23204377629285,Angels In My Kitchen,28.574022931310232,77.22985854796937,Bakery
284,28.57772560752417,77.23204377629285,Brown sugar,28.573646481336336,77.23029155517776,Café
285,28.57772560752417,77.23204377629285,Colonel's Kababz,28.574008745531483,77.23048985381021,Indian Restaurant
286,28.57772560752417,77.23204377629285,Defence Colony Bakery,28.573774427297202,77.2302969610191,Bakery
287,28.57772560752417,77.23204377629285,subway,28.57368467591628,77.23027955927446,Sandwich Place
288,28.57772560752417,77.23204377629285,Kent's,28.574091303850583,77.23045544798215,Burger Joint
289,28.57772560752417,77.23204377629285,Ca Va,28.573699326234482,77.23003256615756,Italian Restaurant
290,28.57772560752417,77.23204377629285,Yoko Sizzlers,28.575624,77.229576,Steakhouse
291,28.57772560752417,77.23204377629285,Liquid Kitchen,28.573906986208744,77.230313,Indian Restaurant
292,28.57772560752417,77.23204377629285,Au Bon Pain,28.573732938036162,77.23035253441462,Café
293,28.57772560752417,77.23204377629285,Salim Kababs Khan Market Wale,28.573959614726736,77.22975750503267,Indian Restaurant
294,28.57772560752417,77.23204377629285,Cafe WTF,28.573566223942002,77.23047041723802,Café
295,28.577624569449462,77.23817448578932,Concept Shawarma,28.578280119613083,77.23889592729108,Fast Food Restaurant
296,28.577624569449462,77.23817448578932,Diva Kitsch,28.57497541330268,77.23819429220147,Asian Restaurant
297,28.577624569449462,77.23817448578932,Mazaar,28.57689506188291,77.24208410453556,Indian Restaurant
298,28.577624569449462,77.23817448578932,Anandji Chole Bhature,28.5752,77.2413,Indian Restaurant
299,28.577624569449462,77.23817448578932,Hawkers House,28.581115401627017,77.24102325935695,Sandwich Place
300,28.57752325470323,77.24430516367804,Chi Kitchen & Bar,28.581380625727068,77.24199991082263,Chinese Restaurant
301,28.57752325470323,77.24430516367804,McDonald's,28.58130129346298,77.24183006216931,Fast Food Restaurant
302,28.57752325470323,77.24430516367804,Barbeque Nation,28.581294319004417,77.24202919353289,BBQ Joint
303,28.57752325470323,77.24430516367804,Mazaar,28.57689506188291,77.24208410453556,Indian Restaurant
304,28.57752325470323,77.24430516367804,Arab Street,28.580205818753438,77.24238158850613,Snack Place
305,28.57752325470323,77.24430516367804,Anandji Chole Bhature,28.5752,77.2413,Indian Restaurant
306,28.57752325470323,77.24430516367804,Mughal Restaurant,28.581281178695495,77.24270713614166,Food
307,28.577421663290743,77.25043580987274,Birju Dhaba,28.579546,77.247837,Diner
308,28.577421663290743,77.25043580987274,Other country food,28.580578496675614,77.25010468301647,Fast Food Restaurant
309,28.577421663290743,77.25043580987274,Chinese Food Corner,28.579875946044922,77.24717712402344,Chinese Restaurant
310,28.577421663290743,77.25043580987274,Golconda Bowl,28.58066732887965,77.25390430449805,Asian Restaurant
311,28.577319795217264,77.2565664242871,Angels In My Kitchen,28.574885694019407,77.25858720614382,Bakery
312,28.577319795217264,77.2565664242871,Golconda Bowl,28.58066732887965,77.25390430449805,Asian Restaurant
313,28.577217650488095,77.26269700683484,"CCD, New Friends Colony",28.57629437263617,77.26303524161575,Café
314,28.577217650488095,77.26269700683484,haldirams,28.578164298431798,77.26296789863937,Indian Restaurant
315,28.577217650488095,77.26269700683484,Angels In My Kitchen,28.574885694019407,77.25858720614382,Bakery
316,28.583161468630028,77.18615942259304,The Potbelly,28.583796346289404,77.1878284612995,Northeast Indian Restaurant
317,28.583161468630028,77.18615942259304,Jamavar Kashmiri Restaurant @ The Leela,28.580142785889475,77.18926702333043,Indian Restaurant
318,28.583161468630028,77.18615942259304,Le Cirque,28.5797579061002,77.18937425959463,French Restaurant
319,28.583161468630028,77.18615942259304,The Qube,28.58016233519692,77.1892701263573,Breakfast Spot
320,28.583161468630028,77.18615942259304,Megu,28.580273128581677,77.18976804878798,Japanese Restaurant
321,28.583161468630028,77.18615942259304,Tamil Nadu House Canteen,28.583111926681426,77.19103325736886,Indian Restaurant
322,28.583161468630028,77.18615942259304,Viva O Viva,28.58352292989875,77.18845739432275,Seafood Restaurant
323,28.583161468630028,77.18615942259304,M K T,28.584156,77.190506,Restaurant
324,28.583161468630028,77.18615942259304,Kishan Pal Tea Stall,28.58374,77.190743,Snack Place
325,28.583161468630028,77.18615942259304,The Lobby Lounge,28.579982019583856,77.18929409469396,Café
326,28.58306248657739,77.19229063781384,Jamavar Kashmiri Restaurant @ The Leela,28.580142785889475,77.18926702333043,Indian Restaurant
327,28.58306248657739,77.19229063781384,Bikanervala,28.58539415667423,77.19142816862616,Indian Restaurant
328,28.58306248657739,77.19229063781384,Chimney Sizzlers,28.584257123665918,77.19172105387057,Chinese Restaurant
329,28.58306248657739,77.19229063781384,Tamil Nadu House Canteen,28.583111926681426,77.19103325736886,Indian Restaurant
330,28.58306248657739,77.19229063781384,The Potbelly,28.583796346289404,77.1878284612995,Northeast Indian Restaurant
331,28.58306248657739,77.19229063781384,Le Cirque,28.5797579061002,77.18937425959463,French Restaurant
332,28.58306248657739,77.19229063781384,The Qube,28.58016233519692,77.1892701263573,Breakfast Spot
333,28.58306248657739,77.19229063781384,Megu,28.580273128581677,77.18976804878798,Japanese Restaurant
334,28.58306248657739,77.19229063781384,Yashwant Place,28.584328859422833,77.19170870025458,Indian Restaurant
335,28.58306248657739,77.19229063781384,Viva O Viva,28.58352292989875,77.18845739432275,Seafood Restaurant
336,28.58306248657739,77.19229063781384,Kishan Pal Tea Stall,28.58374,77.190743,Snack Place
337,28.58306248657739,77.19229063781384,M K T,28.584156,77.190506,Restaurant
338,28.58306248657739,77.19229063781384,The Lobby Lounge,28.579982019583856,77.18929409469396,Café
339,28.58276387985541,77.21068409733371,dilli o dilli,28.579696910747536,77.211602054344,Indian Restaurant
340,28.5826637907773,77.21681518817171,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
341,28.5826637907773,77.21681518817171,Chidambaram's New Madras Hotel,28.580657473052533,77.22094271197862,Indian Restaurant
342,28.5826637907773,77.21681518817171,Golden Bakery,28.58469129943841,77.21970319747925,Bakery
343,28.5826637907773,77.21681518817171,Chidambaram's,28.58076286315918,77.2209701538086,Indian Restaurant
344,28.5826637907773,77.21681518817171,Chocolate Wheel,28.58540781218214,77.22074188161656,Bakery
345,28.582563424955772,77.22294624769816,The Ploof Deli Marketplace,28.58358302989589,77.22328810710694,Deli / Bodega
346,28.582563424955772,77.22294624769816,Ping's Café Orient,28.583523,77.223287,Bistro
347,28.582563424955772,77.22294624769816,Guppy by ai,28.58460985818943,77.22370812439075,Japanese Restaurant
348,28.582563424955772,77.22294624769816,Ploof - Gourmet Kitchen & Deli,28.583680934895142,77.22323443911782,Modern European Restaurant
349,28.582563424955772,77.22294624769816,Cafe 88,28.582356265813527,77.22685006350183,English Restaurant
350,28.582563424955772,77.22294624769816,Diva Spiced,28.584408172454957,77.22665319932914,Asian Restaurant
351,28.582563424955772,77.22294624769816,kunafa,28.58454444304512,77.2264960171223,Turkish Restaurant
352,28.582563424955772,77.22294624769816,Elma's Brasserie,28.584492612321917,77.22664730184378,Restaurant
353,28.582563424955772,77.22294624769816,Subway,28.583212668506818,77.22666442662161,Sandwich Place
354,28.582563424955772,77.22294624769816,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
355,28.582563424955772,77.22294624769816,Tres,28.584647433365408,77.22316450155196,Italian Restaurant
356,28.582563424955772,77.22294624769816,Chidambaram's New Madras Hotel,28.580657473052533,77.22094271197862,Indian Restaurant
357,28.582563424955772,77.22294624769816,Jamun,28.584576,77.223303,Indian Restaurant
358,28.582563424955772,77.22294624769816,Cafe Coffee Day,28.58491064499612,77.22659453667941,Café
359,28.582563424955772,77.22294624769816,Golden Bakery,28.58469129943841,77.21970319747925,Bakery
360,28.582462782396057,77.22907727582675,Cafe 88,28.582356265813527,77.22685006350183,English Restaurant
361,28.582462782396057,77.22907727582675,Diva Spiced,28.584408172454957,77.22665319932914,Asian Restaurant
362,28.582462782396057,77.22907727582675,kunafa,28.58454444304512,77.2264960171223,Turkish Restaurant
363,28.582462782396057,77.22907727582675,Elma's Brasserie,28.584492612321917,77.22664730184378,Restaurant
364,28.582462782396057,77.22907727582675,Subway,28.583212668506818,77.22666442662161,Sandwich Place
365,28.582462782396057,77.22907727582675,Cafe Coffee Day,28.58491064499612,77.22659453667941,Café
366,28.582361863103365,77.23520827247116,Ambersari,28.579893165445522,77.23899134934071,Indian Restaurant
367,28.58226066708294,77.24133923754503,Chi Kitchen & Bar,28.581380625727068,77.24199991082263,Chinese Restaurant
368,28.58226066708294,77.24133923754503,McDonald's,28.58130129346298,77.24183006216931,Fast Food Restaurant
369,28.58226066708294,77.24133923754503,Barbeque Nation,28.581294319004417,77.24202919353289,BBQ Joint
370,28.58226066708294,77.24133923754503,Subway,28.582814887919472,77.24487368887291,Sandwich Place
371,28.58226066708294,77.24133923754503,Mughal Restaurant,28.581281178695495,77.24270713614166,Food
372,28.58226066708294,77.24133923754503,Hawkers House,28.581115401627017,77.24102325935695,Sandwich Place
373,28.58226066708294,77.24133923754503,Arab Street,28.580205818753438,77.24238158850613,Snack Place
374,28.58226066708294,77.24133923754503,Novelty,28.5838498413868,77.24370622499355,Fast Food Restaurant
375,28.58215919434004,77.2474701709621,Subway,28.582814887919472,77.24487368887291,Sandwich Place
376,28.58215919434004,77.2474701709621,Novelties,28.583783950370115,77.24910564843847,Sandwich Place
377,28.58215919434004,77.2474701709621,Novelty,28.5838498413868,77.24370622499355,Fast Food Restaurant
378,28.58215919434004,77.2474701709621,Mughal Restaurant,28.581281178695495,77.24270713614166,Food
379,28.582057444879933,77.253601072636,Mother Diary,28.582271365564097,77.25153025700378,Café
380,28.582057444879933,77.253601072636,Papu Kachori Pakode,28.582607488429254,77.24972303035811,Indian Restaurant
381,28.582057444879933,77.253601072636,Hyderabad House,28.583601966727112,77.24973425545397,Hyderabadi Restaurant
382,28.582057444879933,77.253601072636,Novelties,28.583783950370115,77.24910564843847,Sandwich Place
383,28.581955418707903,77.25973194248043,Haldirams,28.584304895411478,77.26190724167218,Indian Restaurant
384,28.581853115829244,77.2658627804091,Haldirams,28.584304895411478,77.26190724167218,Indian Restaurant
385,28.581853115829244,77.2658627804091,haldirams,28.578164298431798,77.26296789863937,Indian Restaurant
386,28.58799634287389,77.17705912412264,The Brick House Diner,28.589737985139916,77.17534457434402,American Restaurant
387,28.587897756875225,77.18319065712187,Diva,28.58995534310549,77.18245644216198,Italian Restaurant
388,28.587897756875225,77.18319065712187,Cafe Coffee Day Basant Lok,28.59148031235114,77.18442542658691,Café
389,28.587798894051133,77.18932215927863,Bikanervala,28.58539415667423,77.19142816862616,Indian Restaurant
390,28.587798894051133,77.18932215927863,The Potbelly,28.583796346289404,77.1878284612995,Northeast Indian Restaurant
391,28.587798894051133,77.18932215927863,Chimney Sizzlers,28.584257123665918,77.19172105387057,Chinese Restaurant
392,28.587798894051133,77.18932215927863,Viva O Viva,28.58352292989875,77.18845739432275,Seafood Restaurant
393,28.587798894051133,77.18932215927863,Yashwant Place,28.584328859422833,77.19170870025458,Indian Restaurant
394,28.587798894051133,77.18932215927863,M K T,28.584156,77.190506,Restaurant
395,28.587798894051133,77.18932215927863,Kishan Pal Tea Stall,28.58374,77.190743,Snack Place
396,28.58769975440676,77.19545363050652,Bikanervala,28.58539415667423,77.19142816862616,Indian Restaurant
397,28.58769975440676,77.19545363050652,Zaffrani Zaika,28.585446808247728,77.19167500842218,Indian Restaurant
398,28.58760033794725,77.20158507071922,The Putting Den,28.58942985534668,77.20477294921875,Asian Restaurant
399,28.58760033794725,77.20158507071922,The Nineteenth Hole,28.589652600176507,77.20563383755298,Chinese Restaurant
400,28.587500644677768,77.20771647983037,The Nineteenth Hole,28.589652600176507,77.20563383755298,Chinese Restaurant
401,28.587500644677768,77.20771647983037,Barista Lavazza,28.589737852064797,77.20993457722778,Café
402,28.587500644677768,77.20771647983037,The Putting Den,28.58942985534668,77.20477294921875,Asian Restaurant
403,28.58740067460349,77.2138478577536,Joint,28.588149810024166,77.21454394318047,Sushi Restaurant
404,28.58740067460349,77.2138478577536,Barista Lavazza,28.589737852064797,77.20993457722778,Café
405,28.58740067460349,77.2138478577536,Canteen,28.583208,77.21386,Cafeteria
406,28.58740067460349,77.2138478577536,Comesum,28.583568,77.211326,Asian Restaurant
407,28.587300427729605,77.21997920440258,Guppy by ai,28.58460985818943,77.22370812439075,Japanese Restaurant
408,28.587300427729605,77.21997920440258,Hot Chimney,28.58370160693686,77.22057434083216,Indian Restaurant
409,28.587300427729605,77.21997920440258,Tres,28.584647433365408,77.22316450155196,Italian Restaurant
410,28.587300427729605,77.21997920440258,Golden Bakery,28.58469129943841,77.21970319747925,Bakery
411,28.587300427729605,77.21997920440258,Garden Chef,28.59016049065458,77.219125059445,Chinese Restaurant
412,28.587300427729605,77.21997920440258,Jamun,28.584576,77.223303,Indian Restaurant
413,28.587199904061315,77.22611051969096,The All American Diner,28.589250577250006,77.22558629729524,Diner
414,28.587199904061315,77.22611051969096,Diva Spiced,28.584408172454957,77.22665319932914,Asian Restaurant
415,28.587199904061315,77.22611051969096,Delhi-o-Delhi,28.589280520232073,77.22584827793551,Indian Restaurant
416,28.587199904061315,77.22611051969096,kunafa,28.58454444304512,77.2264960171223,Turkish Restaurant
417,28.587199904061315,77.22611051969096,Guppy by ai,28.58460985818943,77.22370812439075,Japanese Restaurant
418,28.587199904061315,77.22611051969096,Elma's Brasserie,28.584492612321917,77.22664730184378,Restaurant
419,28.587199904061315,77.22611051969096,Oriental Octopus At Habitat,28.589232437923798,77.22568297009319,Chinese Restaurant
420,28.587199904061315,77.22611051969096,The Ploof Deli Marketplace,28.58358302989589,77.22328810710694,Deli / Bodega
421,28.587199904061315,77.22611051969096,Ping's Café Orient,28.583523,77.223287,Bistro
422,28.587199904061315,77.22611051969096,Ploof - Gourmet Kitchen & Deli,28.583680934895142,77.22323443911782,Modern European Restaurant
423,28.587199904061315,77.22611051969096,Subway,28.583212668506818,77.22666442662161,Sandwich Place
424,28.587199904061315,77.22611051969096,Tres,28.584647433365408,77.22316450155196,Italian Restaurant
425,28.587199904061315,77.22611051969096,Eatopia,28.58998253129265,77.22550008124124,Food Court
426,28.587199904061315,77.22611051969096,Cafe Coffee Day,28.58491064499612,77.22659453667941,Café
427,28.587199904061315,77.22611051969096,The Deck india habitat centre,28.588825691736293,77.22579430828965,Eastern European Restaurant
428,28.587199904061315,77.22611051969096,The Deck (Members Only),28.589272357325868,77.22539530396419,Middle Eastern Restaurant
429,28.587199904061315,77.22611051969096,Jamun,28.584576,77.223303,Indian Restaurant
430,28.586896672342334,77.2445042765291,Subway,28.582814887919472,77.24487368887291,Sandwich Place
431,28.586896672342334,77.2445042765291,Novelty,28.5838498413868,77.24370622499355,Fast Food Restaurant
432,28.586896672342334,77.2445042765291,"Kareems nizamuddin,  Delhi",28.591299035851705,77.24362203243963,Awadhi Restaurant
433,28.5867950415488,77.25063546551166,Cafe Turtle,28.590370504701156,77.25262361297102,Café
434,28.5867950415488,77.25063546551166,Comesum - The Food Junction,28.58970528985822,77.253211613099,Food Court
435,28.5867950415488,77.25063546551166,Hyderabad House,28.583601966727112,77.24973425545397,Hyderabadi Restaurant
436,28.5867950415488,77.25063546551166,Novelties,28.583783950370115,77.24910564843847,Sandwich Place
437,28.5867950415488,77.25063546551166,Aggarwal Sweets,28.588445460270076,77.25399410204483,Fast Food Restaurant
438,28.5867950415488,77.25063546551166,Papu Kachori Pakode,28.582607488429254,77.24972303035811,Indian Restaurant
439,28.5866931339871,77.25676662270195,Comesum - The Food Junction,28.58970528985822,77.253211613099,Food Court
440,28.5866931339871,77.25676662270195,Aggarwal Sweets,28.588445460270076,77.25399410204483,Fast Food Restaurant
441,28.58659094966254,77.26289774801361,Haldirams,28.584304895411478,77.26190724167218,Indian Restaurant
442,28.592732458163187,77.17408981560469,Cafe Coffee Day,28.59524742121391,77.17195447455025,Café
443,28.592732458163187,77.17408981560469,Bukhara,28.596914259545567,77.17335846829526,North Indian Restaurant
444,28.592732458163187,77.17408981560469,Café Coffee Day,28.595206530960507,77.1719253085772,Café
445,28.592732458163187,77.17408981560469,Pavilion,28.597175612322467,77.17354140226394,Indian Restaurant
446,28.592732458163187,77.17408981560469,Blue Ginger- Taj Palace Hotel,28.59556631128013,77.17061734655923,Vietnamese Restaurant
447,28.592732458163187,77.17408981560469,Orient Express,28.59527983594402,77.17106759808968,French Restaurant
448,28.592732458163187,77.17408981560469,West View,28.597121373590326,77.17346833383937,Restaurant
449,28.592732458163187,77.17408981560469,Masala Art - Taj Palace Hotel,28.595007120309404,77.1706001073428,Indian Restaurant
450,28.592732458163187,77.17408981560469,Capital Kitchen Taj Palace Hotel,28.596018,77.172088,Bistro
451,28.592732458163187,77.17408981560469,Too Mikkii Tapas,28.59504147063103,77.17200857673038,Café
452,28.592732458163187,77.17408981560469,The Brick House Diner,28.589737985139916,77.17534457434402,American Restaurant
453,28.592732458163187,77.17408981560469,Army Battle Honours Mess,28.59509153200848,77.17153119567655,Diner
454,28.592732458163187,77.17408981560469,The Treat,28.592801479450753,77.17885457172703,Food Truck
455,28.592732458163187,77.17408981560469,Spicy Duck,28.595622,77.17052,Chinese Restaurant
456,28.592633991502474,77.18022163555146,The Treat,28.592801479450753,77.17885457172703,Food Truck
457,28.592633991502474,77.18022163555146,Diva,28.58995534310549,77.18245644216198,Italian Restaurant
458,28.592633991502474,77.18022163555146,Cafe Coffee Day Basant Lok,28.59148031235114,77.18442542658691,Café
459,28.59253524796018,77.18635342469314,Cafe Coffee Day Basant Lok,28.59148031235114,77.18442542658691,Café
460,28.59253524796018,77.18635342469314,Diva,28.58995534310549,77.18245644216198,Italian Restaurant
461,28.59243622754141,77.19248518294333,Sagar Ratna,28.595551410016434,77.19576360070631,Indian Restaurant
462,28.59243622754141,77.19248518294333,Cafe Coffee Day,28.589839974187296,77.19072601787731,Café
463,28.592336930251335,77.19861691021568,Sagar Ratna,28.595551410016434,77.19576360070631,Indian Restaurant
464,28.592336930251335,77.19861691021568,Basil & Thyme @ Santushti,28.595104212781635,77.19796959956096,Mediterranean Restaurant
465,28.592336930251335,77.19861691021568,Diggin Cafe,28.595135,77.19783,Café
466,28.592237356095097,77.2047486064238,Subway,28.593350676598984,77.20694204253117,Sandwich Place
467,28.592237356095097,77.2047486064238,The Nineteenth Hole,28.589652600176507,77.20563383755298,Chinese Restaurant
468,28.592137505077872,77.21088027148133,Subway,28.593350676598984,77.20694204253117,Sandwich Place
469,28.592137505077872,77.21088027148133,Barista Lavazza,28.589737852064797,77.20993457722778,Café
470,28.592037377204846,77.2170119053019,Garden Chef,28.59016049065458,77.219125059445,Chinese Restaurant
471,28.592037377204846,77.2170119053019,Basil and thyme,28.590849,77.221198,French Restaurant
472,28.592037377204846,77.2170119053019,McDonald's,28.588258847547774,77.21938330335966,Fast Food Restaurant
473,28.592037377204846,77.2170119053019,Joint,28.588149810024166,77.21454394318047,Sushi Restaurant
474,28.591936972481204,77.22314350779916,The All American Diner,28.589250577250006,77.22558629729524,Diner
475,28.591936972481204,77.22314350779916,Delhi-o-Delhi,28.589280520232073,77.22584827793551,Indian Restaurant
476,28.591936972481204,77.22314350779916,Oriental Octopus At Habitat,28.589232437923798,77.22568297009319,Chinese Restaurant
477,28.591936972481204,77.22314350779916,Eatopia,28.58998253129265,77.22550008124124,Food Court
478,28.591936972481204,77.22314350779916,The Deck (Members Only),28.589272357325868,77.22539530396419,Middle Eastern Restaurant
479,28.591936972481204,77.22314350779916,The Deck india habitat centre,28.588825691736293,77.22579430828965,Eastern European Restaurant
480,28.591836290912184,77.22927507888673,The All American Diner,28.589250577250006,77.22558629729524,Diner
481,28.591836290912184,77.22927507888673,Delhi-o-Delhi,28.589280520232073,77.22584827793551,Indian Restaurant
482,28.591836290912184,77.22927507888673,Oriental Octopus At Habitat,28.589232437923798,77.22568297009319,Chinese Restaurant
483,28.591836290912184,77.22927507888673,Eatopia,28.58998253129265,77.22550008124124,Food Court
484,28.591836290912184,77.22927507888673,The Deck (Members Only),28.589272357325868,77.22539530396419,Middle Eastern Restaurant
485,28.591836290912184,77.22927507888673,The Deck india habitat centre,28.588825691736293,77.22579430828965,Eastern European Restaurant
486,28.591735332502996,77.23540661847825,Indian Accent,28.592025841987475,77.23800557290183,Indian Restaurant
487,28.591735332502996,77.23540661847825,Élan @ The Lodhi,28.591598725492826,77.23820746338278,Restaurant
488,28.591735332502996,77.23540661847825,Sab Ke Khatir,28.592127,77.235956,Food Stand
489,28.591735332502996,77.23540661847825,The Pool Cafe @ The Lodhi Hotel,28.591559056123856,77.23827848863269,Café
490,28.59163409725889,77.2415381264874,Ghalib Kabab Corner,28.592208821144702,77.24251672971961,BBQ Joint
491,28.59163409725889,77.2415381264874,Karims,28.5913955903448,77.24365657296444,Mughlai Restaurant
492,28.59163409725889,77.2415381264874,Indian Accent,28.592025841987475,77.23800557290183,Indian Restaurant
493,28.59163409725889,77.2415381264874,Élan @ The Lodhi,28.591598725492826,77.23820746338278,Restaurant
494,28.59163409725889,77.2415381264874,Slice of Italy,28.59301451828417,77.24201917648315,Pizza Place
495,28.59163409725889,77.2415381264874,Aap Ki Khatir,28.592860832086362,77.24133758484983,Indian Restaurant
496,28.59163409725889,77.2415381264874,Tahir Kabab Corner,28.59172882171536,77.24453692163345,Indian Restaurant
497,28.591532585185128,77.24766960282778,Karims,28.5913955903448,77.24365657296444,Mughlai Restaurant
498,28.591532585185128,77.24766960282778,Tahir Kabab Corner,28.59172882171536,77.24453692163345,Indian Restaurant
499,28.591532585185128,77.24766960282778,Al Mehran,28.590714643644212,77.2442394431045,Fast Food Restaurant
500,28.591532585185128,77.24766960282778,"Kareems nizamuddin,  Delhi",28.591299035851705,77.24362203243963,Awadhi Restaurant
501,28.591430796286975,77.25380104741308,Cafe Turtle,28.590370504701156,77.25262361297102,Café
502,28.591430796286975,77.25380104741308,Comesum - The Food Junction,28.58970528985822,77.253211613099,Food Court
503,28.591430796286975,77.25380104741308,Aneja,28.589415,77.252629,Indian Restaurant
504,28.591430796286975,77.25380104741308,Aggarwal Sweets,28.588445460270076,77.25399410204483,Fast Food Restaurant
505,28.597370172472996,77.1772523577954,Bukhara,28.596914259545567,77.17335846829526,North Indian Restaurant
506,28.597370172472996,77.1772523577954,Dum Pukht,28.597194019454648,77.17328824799445,Indian Restaurant
507,28.597370172472996,77.1772523577954,Pavilion,28.597175612322467,77.17354140226394,Indian Restaurant
508,28.597370172472996,77.1772523577954,West View,28.597121373590326,77.17346833383937,Restaurant
509,28.597370172472996,77.1772523577954,My Humble House-ITC Maurya,28.597323605391413,77.17360919333183,Chinese Restaurant
510,28.597370172472996,77.1772523577954,The Burger Girl,28.598863593082744,77.1746650268694,Burger Joint
511,28.597370172472996,77.1772523577954,Ottimo,28.597398,77.173732,Italian Restaurant
512,28.597370172472996,77.1772523577954,Tian,28.597487768606662,77.17361480949248,Asian Restaurant
513,28.59727154826572,77.183384433971,Tiger's Kiosk,28.59870628991989,77.18098298362167,Snack Place
514,28.59717264712581,77.18951647929251,Samawar - The Coffee Shop,28.597267,77.191812,Diner
515,28.59717264712581,77.18951647929251,The Qube,28.59925306937054,77.18864831975935,Restaurant
516,28.59717264712581,77.18951647929251,Pure Punjabi,28.599726775582358,77.18990617377794,Indian Restaurant
517,28.59717264712581,77.18951647929251,Pepper Bistro,28.593104011680257,77.18892216682434,Indian Restaurant
518,28.59707346905839,77.19564849367352,Sagar Ratna,28.595551410016434,77.19576360070631,Indian Restaurant
519,28.59707346905839,77.19564849367352,The Oudh,28.59645303337417,77.19540351311272,Indian Restaurant
520,28.59707346905839,77.19564849367352,S Nom Nom,28.59709306306665,77.19641423213184,Chinese Restaurant
521,28.59707346905839,77.19564849367352,Shraman,28.597384115155325,77.19573480529634,Vegetarian / Vegan Restaurant
522,28.59707346905839,77.19564849367352,Zerruco,28.59797855535392,77.19622696695541,Italian Restaurant
523,28.59707346905839,77.19564849367352,Ashoka hotel,28.597504429054332,77.19570672972347,Indian Restaurant
524,28.59707346905839,77.19564849367352,Diggin Cafe,28.595135,77.19783,Café
525,28.59707346905839,77.19564849367352,Basil & Thyme @ Santushti,28.595104212781635,77.19796959956096,Mediterranean Restaurant
526,28.59707346905839,77.19564849367352,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,Indian Restaurant
527,28.596974014068625,77.20178047702767,Kashmir Lounge Gymkhana Club,28.59821565010354,77.2049825369801,Food
528,28.596974014068625,77.20178047702767,Basil & Thyme @ Santushti,28.595104212781635,77.19796959956096,Mediterranean Restaurant
529,28.596974014068625,77.20178047702767,Diggin Cafe,28.595135,77.19783,Café
530,28.59687428216168,77.20791242926855,Subway,28.593350676598984,77.20694204253117,Sandwich Place
531,28.59687428216168,77.20791242926855,Kashmir Lounge Gymkhana Club,28.59821565010354,77.2049825369801,Food
532,28.59687428216168,77.20791242926855,Oriental Lounge,28.5981741444177,77.20460635312018,Chinese Restaurant
533,28.59677427334272,77.21404435030978,Dhaba by Claridges,28.600633368284306,77.21655356969086,North Indian Restaurant
534,28.59677427334272,77.21404435030978,Jade,28.600383802307814,77.21678961059109,Chinese Restaurant
535,28.59677427334272,77.21404435030978,Pickwicks,28.60056299912618,77.21667975591778,Breakfast Spot
536,28.596573424989597,77.22630809844779,Perch,28.599987403620787,77.22634986618046,Café
537,28.596573424989597,77.22630809844779,SODABOTTLEOPENERWALA,28.600140869804918,77.22627303643019,Irani Cafe
538,28.596573424989597,77.22630809844779,L'Opera,28.599784379249712,77.2261441150033,Café
539,28.596573424989597,77.22630809844779,The Big Chill Cafe,28.60068629868818,77.22763621585838,Italian Restaurant
540,28.596573424989597,77.22630809844779,Smoke House Deli,28.599850091754014,77.22689969233812,French Restaurant
541,28.596573424989597,77.22630809844779,La Vie,28.600448608398438,77.2269515991211,Mediterranean Restaurant
542,28.596573424989597,77.22630809844779,Khan Chacha,28.600618250461434,77.22723729363604,Indian Restaurant
543,28.596573424989597,77.22630809844779,La Bodega,28.60027598302998,77.22765266060333,Mexican Restaurant
544,28.596573424989597,77.22630809844779,Mamagoto,28.60046944516079,77.22727179033413,Chinese Restaurant
545,28.596573424989597,77.22630809844779,The Blue Door Cafe,28.600067825914692,77.22658165186408,Café
546,28.596573424989597,77.22630809844779,Wok In The Clouds,28.600501884081112,77.22722973943226,Indian Restaurant
547,28.596573424989597,77.22630809844779,Smokeys BBQ & Grill,28.600465001178822,77.22713597194173,BBQ Joint
548,28.596573424989597,77.22630809844779,Town Hall,28.60018041926928,77.22695399681457,Asian Restaurant
549,28.596573424989597,77.22630809844779,The Chatter House,28.600297741949557,77.22706055353349,Café
550,28.596573424989597,77.22630809844779,Choko La,28.600138794487933,77.22644666913693,Food
