,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category
517,28.63436869012161,77.20869716336321,Bangla Sweet & Spice restaurant,28.633858,77.20947,94,Bengali Restaurant
518,28.6342685262569,77.21483125946881,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,268,South Indian Restaurant
519,28.6342685262569,77.21483125946881,Jain Chawal Wale,28.631763432849244,77.21591941953137,298,Indian Restaurant
520,28.6342685262569,77.21483125946881,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,457,Indian Restaurant
521,28.6342685262569,77.21483125946881,Veda Restaurant,28.635210214696645,77.21807926655758,334,Indian Restaurant
522,28.6342685262569,77.21483125946881,Berco's,28.63240704948879,77.2173230839724,319,Chinese Restaurant
523,28.6342685262569,77.21483125946881,Starbucks,28.632010831148985,77.21773135560126,378,Coffee Shop
524,28.6342685262569,77.21483125946881,The Great Kabab Factory,28.633825870064385,77.21708715832257,225,Indian Restaurant
525,28.6342685262569,77.21483125946881,Caffe9,28.632799163931764,77.21655943164352,235,Indian Restaurant
526,28.6342685262569,77.21483125946881,G,28.63127367409223,77.21608784410734,355,Indian Restaurant
527,28.6342685262569,77.21483125946881,Dilli Ke Pakwaan,28.630724987017643,77.21453696926407,395,Indian Restaurant
528,28.6342685262569,77.21483125946881,Indian Coffee House,28.630755930400426,77.21605434631832,408,Café
529,28.6342685262569,77.21483125946881,Rodeo,28.633053640125105,77.21820875272645,356,Mexican Restaurant
530,28.6342685262569,77.21483125946881,Sandoz CP,28.632894,77.215702,175,North Indian Restaurant
531,28.6342685262569,77.21483125946881,Biryani Paradise,28.631388,77.216448,357,Hyderabadi Restaurant
532,28.6342685262569,77.21483125946881,The Darzi Bar & Kitchen,28.635185,77.219436,461,Multicuisine Indian Restaurant
533,28.634168085056373,77.22096532424122,Sagar Ratna,28.635487253836967,77.22064969494076,150,Indian Restaurant
534,28.634168085056373,77.22096532424122,Khan Chacha | खान चाचा | خان چاچا,28.634202294199614,77.22077980678422,18,Indian Restaurant
535,28.634168085056373,77.22096532424122,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,165,Indian Restaurant
536,28.634168085056373,77.22096532424122,United Coffee House,28.63247672337289,77.2211199789975,188,Indian Restaurant
537,28.634168085056373,77.22096532424122,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,164,Indian Restaurant
538,28.634168085056373,77.22096532424122,Haldiram's,28.63422999171808,77.22233494432798,133,Indian Restaurant
539,28.634168085056373,77.22096532424122,The Embassy,28.633590069941445,77.22122128391564,69,Indian Restaurant
540,28.634168085056373,77.22096532424122,Rajdhani Thali,28.62999946326596,77.2204011327264,467,Indian Restaurant
541,28.634168085056373,77.22096532424122,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,487,South Indian Restaurant
542,28.634168085056373,77.22096532424122,Veda Restaurant,28.635210214696645,77.21807926655758,304,Indian Restaurant
543,28.634168085056373,77.22096532424122,Minar,28.63475114674571,77.22197132533496,117,Indian Restaurant
544,28.634168085056373,77.22096532424122,Kake-Da-Hotel,28.634710714433357,77.22201573164016,119,Indian Restaurant
545,28.634168085056373,77.22096532424122,Berco's,28.63240704948879,77.2173230839724,406,Chinese Restaurant
546,28.634168085056373,77.22096532424122,Route 04,28.63488981038038,77.22022508672842,108,Bar
547,28.634168085056373,77.22096532424122,National Dhaba,28.634538492898784,77.22227447387459,134,Indian Restaurant
548,28.634168085056373,77.22096532424122,Zaffran,28.633840946500865,77.22147242444018,61,Indian Restaurant
549,28.634168085056373,77.22096532424122,Starbucks,28.632010831148985,77.21773135560126,396,Coffee Shop
550,28.634168085056373,77.22096532424122,Bonsai,28.633992163444947,77.21998751163483,97,Indian Restaurant
551,28.634168085056373,77.22096532424122,Shukla Odeon Paan Palace,28.634297,77.220958,14,Indian Restaurant
552,28.634168085056373,77.22096532424122,Yamu's Panchayat,28.634349,77.222649,165,Indian Restaurant
553,28.634168085056373,77.22096532424122,Delhi durbar,28.63470259989248,77.2221565828683,130,Indian Restaurant
554,28.634168085056373,77.22096532424122,The Rolling Joint,28.633543196192036,77.22189273114216,114,Indian Restaurant
555,28.634168085056373,77.22096532424122,Starbucks,28.630105705208507,77.22053962418308,454,Coffee Shop
556,28.634168085056373,77.22096532424122,The Great Kabab Factory,28.633825870064385,77.21708715832257,380,Indian Restaurant
557,28.634168085056373,77.22096532424122,Nirula's,28.635506399668113,77.2206047835112,153,Dessert Shop
558,28.634168085056373,77.22096532424122,Caffe9,28.632799163931764,77.21655943164352,456,Indian Restaurant
559,28.634168085056373,77.22096532424122,Punjabi by Nature Quickie,28.630863493093397,77.21977972293753,385,North Indian Restaurant
560,28.634168085056373,77.22096532424122,Garam Dharam,28.631842130012696,77.2227521244348,312,North Indian Restaurant
561,28.634168085056373,77.22096532424122,The GT Road,28.633217,77.22225,164,Restaurant
562,28.634168085056373,77.22096532424122,"Hotel Palace Heights, Delhi, India",28.63386249197334,77.22144923435992,58,Hotel
563,28.634168085056373,77.22096532424122,Rodeo,28.633053640125105,77.21820875272645,296,Mexican Restaurant
564,28.634168085056373,77.22096532424122,The Darzi Bar & Kitchen,28.635185,77.219436,187,Multicuisine Indian Restaurant
565,28.634168085056373,77.22096532424122,Desi Vibes,28.630232540430917,77.2204162733749,441,Mughlai Restaurant
566,28.63406736652525,77.22709935759393,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,435,Indian Restaurant
567,28.63406736652525,77.22709935759393,Haldiram's,28.63422999171808,77.22233494432798,465,Indian Restaurant
568,28.63406736652525,77.22709935759393,Baluchi,28.631459016402417,77.2276324257146,294,Indian Restaurant
569,28.63406736652525,77.22709935759393,National Dhaba,28.634538492898784,77.22227447387459,474,Indian Restaurant
570,28.63406736652525,77.22709935759393,Yamu's Panchayat,28.634349,77.222649,435,Indian Restaurant
571,28.63406736652525,77.22709935759393,Delhi durbar,28.63470259989248,77.2221565828683,488,Indian Restaurant
572,28.63406736652525,77.22709935759393,Garam Dharam,28.631842130012696,77.2227521244348,491,North Indian Restaurant
573,28.63406736652525,77.22709935759393,The GT Road,28.633217,77.22225,483,Restaurant
574,28.633966370668773,77.23323335944043,Ilyas mast butter Chicken,28.636597391849616,77.23149206344146,338,Indian Restaurant
575,28.633966370668773,77.23323335944043,Sachdevas,28.636770049282873,77.23035156726837,420,Indian Chinese Restaurant
576,28.633865097492173,77.23936732969422,Ashok Da Dhaba,28.632216775510543,77.23921587150573,184,Indian Restaurant
577,28.633865097492173,77.23936732969422,lal dhaba,28.63206289871748,77.23891276648193,205,Indian Restaurant
578,28.633865097492173,77.23936732969422,Janta Bhojnalay,28.632494,77.241166,232,Indian Restaurant
579,28.633865097492173,77.23936732969422,Dosa (Street food),28.631014093988714,77.2393798828125,317,South Indian Restaurant
580,28.633865097492173,77.23936732969422,Udupi Cafe,28.630797253449934,77.2412590035552,388,Udupi Restaurant
581,28.633865097492173,77.23936732969422,Rustom's Parsi Bhonu,28.638018,77.240364,472,Parsi Restaurant
582,28.63376354700073,77.2455012682688,Janta Bhojnalay,28.632494,77.241166,446,Indian Restaurant
583,28.6334572316901,77.26390289305232,Sukhdev Dhaba,28.630663968440043,77.26658752891575,406,Indian Restaurant
584,28.633354571992154,77.27003670404511,Sukhdev Dhaba,28.630663968440043,77.26658752891575,450,Indian Restaurant
585,28.633354571992154,77.27003670404511,shree manakamna fast food,28.630106,77.27323,477,Indian Restaurant
586,28.633251635005877,77.27617048292623,kavya,28.630331,77.275993,325,Indian Restaurant
587,28.633251635005877,77.27617048292623,Priyanshi South Indian,28.63016128540039,77.27765655517578,373,Indian Restaurant
588,28.633251635005877,77.27617048292623,shree manakamna fast food,28.630106,77.27323,452,Indian Restaurant
589,28.633251635005877,77.27617048292623,Shubham Eating Corner,28.633052825927734,77.28113555908203,485,Indian Restaurant
590,28.633251635005877,77.27617048292623,prasadam,28.63262899498975,77.28035995963181,415,South Indian Restaurant
591,28.633251635005877,77.27617048292623,Veggie Meal,28.63037,77.276152,320,Multicuisine Indian Restaurant
592,28.633148420736617,77.28230422960922,Shubham Eating Corner,28.633052825927734,77.28113555908203,114,Indian Restaurant
593,28.633148420736617,77.28230422960922,The Yellow Chilli,28.63503294933155,77.28326444599732,229,Indian Restaurant
594,28.639601524460215,77.17505577867392,Moti Mahal Deluxe Delhi,28.63979825160996,77.17538388688892,38,Indian Restaurant
595,28.639601524460215,77.17505577867392,Paatra,28.642307235833535,77.17528279746146,302,Indian Restaurant
596,28.639601524460215,77.17505577867392,Naivedyam,28.643850959085704,77.17601850188557,482,Indian Restaurant
597,28.639502866941932,77.18119031777273,Laziz Darbar,28.63762033841381,77.18170180540636,215,Indian Restaurant
598,28.639502866941932,77.18119031777273,Kothi Mem,28.63670243,77.18309516,363,Indian Restaurant
599,28.639502866941932,77.18119031777273,Punjabi,28.641460418701172,77.18509674072266,439,Indian Restaurant
600,28.639502866941932,77.18119031777273,London Street Kitchen,28.637368,77.182283,260,North Indian Restaurant
601,28.639502866941932,77.18119031777273,Deccan Spice,28.640748,77.184751,374,Hyderabadi Restaurant
602,28.639403932005735,77.18732482600838,Punjabi Rasoi,28.641438733695917,77.18599218241359,261,Indian Restaurant
603,28.639403932005735,77.18732482600838,Friends Restaurant,28.64173961897958,77.18595848895752,292,Indian Restaurant
604,28.639403932005735,77.18732482600838,Punjabi,28.641460418701172,77.18509674072266,315,Indian Restaurant
605,28.639403932005735,77.18732482600838,Sagar Ratna (Old Rajendera Nagar),28.643154,77.186473,425,Indian Restaurant
606,28.639403932005735,77.18732482600838,Metro Mirchi,28.64327631542055,77.18662674071598,436,Indian Restaurant
607,28.639403932005735,77.18732482600838,Kakkar's pakoda stall,28.643890251119302,77.18725006459405,499,Indian Restaurant
608,28.639403932005735,77.18732482600838,Deccan Spice,28.640748,77.184751,292,Hyderabadi Restaurant
609,28.63910546274113,77.2057281646709,Malahotra Restaurant,28.641051838211972,77.21033320184107,499,Indian Restaurant
610,28.63910546274113,77.2057281646709,Café Festa,28.64101653509604,77.21030160576831,494,Indian Restaurant
611,28.63910546274113,77.2057281646709,Sagar Bar-Be-Que,28.640209902797658,77.21054654967385,486,Indian Restaurant
612,28.63910546274113,77.2057281646709,Leo's Restaurant,28.64038,77.210266,465,North Indian Restaurant
613,28.63900541818483,77.2118625485885,Tadka,28.640501116044682,77.21320775083299,212,Indian Restaurant
614,28.63900541818483,77.2118625485885,Malahotra Restaurant,28.641051838211972,77.21033320184107,272,Indian Restaurant
615,28.63900541818483,77.2118625485885,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,284,Indian Restaurant
616,28.63900541818483,77.2118625485885,Café Festa,28.64101653509604,77.21030160576831,270,Indian Restaurant
617,28.63900541818483,77.2118625485885,Metropolis Restaurant,28.640752509715924,77.21054093526213,233,Indian Restaurant
618,28.63900541818483,77.2118625485885,Club India,28.640943635626297,77.21361674693902,275,Indian Restaurant
619,28.63900541818483,77.2118625485885,Café Nirvana,28.641333522569326,77.21468332222602,378,Café
620,28.63900541818483,77.2118625485885,Everest Rooftop,28.641147242996357,77.2134435505796,284,Café
621,28.63900541818483,77.2118625485885,Krishna rooftop cafe,28.641079863493733,77.21366067491157,290,Indian Chinese Restaurant
622,28.638905096236464,77.21799690121026,Sagar Ratna,28.635487253836967,77.22064969494076,460,Indian Restaurant
623,28.638905096236464,77.21799690121026,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,472,Indian Restaurant
624,28.638905096236464,77.21799690121026,Tadka,28.640501116044682,77.21320775083299,500,Indian Restaurant
625,28.638905096236464,77.21799690121026,Veda Restaurant,28.635210214696645,77.21807926655758,411,Indian Restaurant
626,28.638905096236464,77.21799690121026,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,487,Indian Restaurant
627,28.638905096236464,77.21799690121026,Route 04,28.63488981038038,77.22022508672842,497,Bar
628,28.638905096236464,77.21799690121026,Club India,28.640943635626297,77.21361674693902,484,Indian Restaurant
629,28.638905096236464,77.21799690121026,Nirula's,28.635506399668113,77.2206047835112,456,Dessert Shop
630,28.638905096236464,77.21799690121026,Café Nirvana,28.641333522569326,77.21468332222602,421,Café
631,28.638905096236464,77.21799690121026,Krishna rooftop cafe,28.641079863493733,77.21366067491157,487,Indian Chinese Restaurant
632,28.638905096236464,77.21799690121026,The Darzi Bar & Kitchen,28.635185,77.219436,437,Multicuisine Indian Restaurant
633,28.638804496901244,77.22413122244966,Minar,28.63475114674571,77.22197132533496,498,Indian Restaurant
634,28.638804496901244,77.22413122244966,Kake-Da-Hotel,28.634710714433357,77.22201573164016,500,Indian Restaurant
635,28.638804496901244,77.22413122244966,Delhi durbar,28.63470259989248,77.2221565828683,495,Indian Restaurant
636,28.6387036201844,77.23026551222017,Ilyas mast butter Chicken,28.636597391849616,77.23149206344146,263,Indian Restaurant
637,28.6387036201844,77.23026551222017,"Kake tha dhabba,",28.635522053641598,77.22696756311502,478,Indian Restaurant
638,28.6387036201844,77.23026551222017,Sachdevas,28.636770049282873,77.23035156726837,215,Indian Chinese Restaurant
639,28.63860246609118,77.23639977043528,Bhaja Govindam,28.641258001072153,77.23601077708814,298,Indian Restaurant
640,28.63860246609118,77.23639977043528,Chor Bizzaré,28.64105272103856,77.23899696240005,372,Indian Restaurant
641,28.63860246609118,77.23639977043528,Chor Bazaar,28.640957518053163,77.23795068350265,302,Indian Restaurant
642,28.63860246609118,77.23639977043528,Rustom's Parsi Bhonu,28.638018,77.240364,392,Parsi Restaurant
643,28.638501034626824,77.24253399700847,Chor Bizzaré,28.64105272103856,77.23899696240005,447,Indian Restaurant
644,28.638501034626824,77.24253399700847,suvidha,28.641741664451036,77.24057983446836,408,Indian Restaurant
645,28.638501034626824,77.24253399700847,Rustom's Parsi Bhonu,28.638018,77.240364,218,Parsi Restaurant
646,28.638399325796616,77.24866819185323,Sham -e- Awadh Cafeteria,28.638394,77.251178,245,Indian Restaurant
647,28.638297339605842,77.25480235488301,Sham -e- Awadh Cafeteria,28.638394,77.251178,354,Indian Restaurant
648,28.637886621343196,77.2793386871226,Raamu kachodi,28.637339202708404,77.27998199656663,87,Indian Restaurant
649,28.637886621343196,77.2793386871226,The Tandoori Village,28.63820181727629,77.2827987365431,339,Indian Restaurant
650,28.637886621343196,77.2793386871226,The Yellow Chilli,28.63503294933155,77.28326444599732,498,Indian Restaurant
651,28.637783248429333,77.28547268978008,yellow chillies by sanjeev kapoor,28.636656888585367,77.28605305306131,137,Indian Restaurant
652,28.637783248429333,77.28547268978008,Chutneez,28.636307,77.286643,200,Indian Restaurant
653,28.637783248429333,77.28547268978008,South Indian Cafe,28.636831650446172,77.28699005503094,182,Indian Restaurant
654,28.637783248429333,77.28547268978008,Kaleva - family restaurant,28.63881929417878,77.28753429824461,232,Indian Restaurant
655,28.637783248429333,77.28547268978008,The Yellow Chilli,28.63503294933155,77.28326444599732,374,Indian Restaurant
656,28.644239107986927,77.17821991140134,Mughal Mahal Bar And Restaurant,28.644154286162557,77.17660818534868,157,Indian Restaurant
657,28.644239107986927,77.17821991140134,Paatra,28.642307235833535,77.17528279746146,358,Indian Restaurant
658,28.644239107986927,77.17821991140134,Imly,28.644606717766923,77.17859062353016,54,Fast Food Restaurant
659,28.644239107986927,77.17821991140134,Naivedyam,28.643850959085704,77.17601850188557,219,Indian Restaurant
660,28.644239107986927,77.17821991140134,Alfa Spice,28.64448356959862,77.1787478693351,58,Multicuisine Indian Restaurant
661,28.644140292637363,77.18435470734846,R1 Lounge,28.645213899828562,77.18558549880981,169,Indian Restaurant
662,28.644140292637363,77.18435470734846,Saravana Bhavan,28.646649322992435,77.18775545992905,434,Indian Restaurant
663,28.644041199818798,77.19048947238332,Suruchi Restaurant,28.647168462765503,77.18869324334683,389,Indian Restaurant
664,28.644041199818798,77.19048947238332,Punjab Sweet Corner,28.64658697934928,77.18942718002204,301,Indian Restaurant
665,28.644041199818798,77.19048947238332,Karim's,28.6445691137323,77.19138782759582,105,Indian Restaurant
666,28.644041199818798,77.19048947238332,Crossroad Restaurant,28.644861024637994,77.18990617377794,107,Indian Restaurant
667,28.644041199818798,77.19048947238332,Angan,28.64803171153648,77.19285064348014,500,Indian Restaurant
668,28.644041199818798,77.19048947238332,Shudh,28.645449491934517,77.19045481125104,156,Indian Restaurant
669,28.644041199818798,77.19048947238332,Saravana Bhavan,28.646649322992435,77.18775545992905,394,Indian Restaurant
670,28.644041199818798,77.19048947238332,R1 Lounge,28.645213899828562,77.18558549880981,496,Indian Restaurant
671,28.644041199818798,77.19048947238332,Metro Heights,28.64619493283022,77.19339327966934,371,Hotel
672,28.643941829536377,77.19662420641936,Southern Hotel New Delhi,28.646261150637972,77.19517890771577,294,Hotel
673,28.643941829536377,77.19662420641936,Metro Heights,28.64619493283022,77.19339327966934,403,Hotel
674,28.64384218179527,77.20275890937,New Gupta Restaurant,28.642936,77.203106,106,Indian Restaurant
675,28.64384218179527,77.20275890937,New Gupta dhaba,28.646063,77.203224,251,Indian Restaurant
676,28.64374225660064,77.20889358114876,Malahotra Restaurant,28.641051838211972,77.21033320184107,330,Indian Restaurant
677,28.64374225660064,77.20889358114876,Café Festa,28.64101653509604,77.21030160576831,333,Indian Restaurant
678,28.64374225660064,77.20889358114876,Metropolis Restaurant,28.640752509715924,77.21054093526213,369,Indian Restaurant
679,28.643642053957713,77.21502822166904,Tadka,28.640501116044682,77.21320775083299,392,Indian Restaurant
680,28.643642053957713,77.21502822166904,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,320,Indian Restaurant
681,28.643642053957713,77.21502822166904,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,278,Restaurant
682,28.643642053957713,77.21502822166904,Kwality Hotel,28.645741357338135,77.21537484509369,236,Indian Restaurant
683,28.643642053957713,77.21502822166904,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,242,Indian Restaurant
684,28.643642053957713,77.21502822166904,Club India,28.640943635626297,77.21361674693902,330,Indian Restaurant
685,28.643642053957713,77.21502822166904,Café Nirvana,28.641333522569326,77.21468332222602,259,Café
686,28.643642053957713,77.21502822166904,Everest Rooftop,28.641147242996357,77.2134435505796,317,Café
687,28.643642053957713,77.21502822166904,Krishna rooftop cafe,28.641079863493733,77.21366067491157,314,Indian Chinese Restaurant
688,28.64354157387166,77.22116283084432,The Host,28.64527898368657,77.2191138314359,278,Indian Restaurant
689,28.64354157387166,77.22116283084432,Chache Da Hotel,28.64268081822656,77.21841207875096,285,Indian Restaurant
690,28.64354157387166,77.22116283084432,Flavours,28.64577,77.21708,469,Indian Chinese Restaurant
691,28.64344081634772,77.22729740858806,Kamal Restaurant,28.643332115641723,77.22495786591341,228,Indian Restaurant
692,28.64344081634772,77.22729740858806,Rakesh Gupta,28.646824520087637,77.22910633736561,416,Indian Restaurant
693,28.64344081634772,77.22729740858806,parantha point,28.646999444440123,77.22559782906924,429,Indian Restaurant
694,28.64344081634772,77.22729740858806,Noor biryani,28.643988418930338,77.23201411000984,464,Indian Restaurant
695,28.64333978139113,77.2334319548137,Bhaja Govindam,28.641258001072153,77.23601077708814,342,Indian Restaurant
696,28.64333978139113,77.2334319548137,Pehelwaan Biryani wale,28.646579400966527,77.23440539057319,372,Indian Restaurant
697,28.64333978139113,77.2334319548137,shaberaati nahari,28.646799177273987,77.23459624186275,401,Indian Restaurant
698,28.64333978139113,77.2334319548137,Babu Bhai Kebab Wale,28.647114,77.233961,423,Indian Restaurant
699,28.643238469007137,77.2395664694347,Changezi Chicken,28.64375143292846,77.24048581691957,106,Indian Restaurant
700,28.643238469007137,77.2395664694347,Moti Mahal,28.646522533312474,77.24014482739257,369,Indian Restaurant
701,28.643238469007137,77.2395664694347,Bhaja Govindam,28.641258001072153,77.23601077708814,411,Indian Restaurant
702,28.643238469007137,77.2395664694347,Chor Bizzaré,28.64105272103856,77.23899696240005,249,Indian Restaurant
703,28.643238469007137,77.2395664694347,Chor Bazaar,28.640957518053163,77.23795068350265,298,Indian Restaurant
704,28.643136879200995,77.24570095236459,MGM Towers,28.646486842968173,77.24295410271348,459,North Indian Restaurant
705,28.64293286734344,77.25796982280477,Sardarji Malai Chaap Wale,28.642982709395678,77.26196897329235,390,Indian Restaurant
706,28.642830445302618,77.26410421014201,Sardarji Malai Chaap Wale,28.642982709395678,77.26196897329235,209,Indian Restaurant
707,28.642521514795888,77.28250717958416,The Tandoori Village,28.63820181727629,77.2827987365431,481,Indian Restaurant
708,28.64877762627009,77.18751938467894,Suruchi Restaurant,28.647168462765503,77.18869324334683,212,Indian Restaurant
709,28.64877762627009,77.18751938467894,Punjab Sweet Corner,28.64658697934928,77.18942718002204,306,Indian Restaurant
710,28.64877762627009,77.18751938467894,Saravana Bhavan,28.646649322992435,77.18775545992905,238,Indian Restaurant
711,28.64877762627009,77.18751938467894,R1 Lounge,28.645213899828562,77.18558549880981,439,Indian Restaurant
712,28.64877762627009,77.18751938467894,Crossroad Restaurant,28.644861024637994,77.18990617377794,494,Indian Restaurant
713,28.64877762627009,77.18751938467894,Shudh,28.645449491934517,77.19045481125104,468,Indian Restaurant
714,28.648678375515114,77.19365440655045,Punjab Sweet Corner,28.64658697934928,77.18942718002204,474,Indian Restaurant
715,28.648678375515114,77.19365440655045,Angan,28.64803171153648,77.19285064348014,106,Indian Restaurant
716,28.648678375515114,77.19365440655045,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,28.650427914139385,77.192390835694,230,Snack Place
717,28.648678375515114,77.19365440655045,PIND BALLUCHI,28.6511528279827,77.19776745909984,487,Indian Restaurant
718,28.648678375515114,77.19365440655045,Shudh,28.645449491934517,77.19045481125104,476,Indian Restaurant
719,28.648678375515114,77.19365440655045,Metro Heights,28.64619493283022,77.19339327966934,277,Hotel
720,28.64857884724522,77.199789397374,Oberoi's,28.649517640016164,77.19997975537966,106,Indian Restaurant
721,28.64857884724522,77.199789397374,PIND BALLUCHI,28.6511528279827,77.19776745909984,348,Indian Restaurant
722,28.64857884724522,77.199789397374,New Gupta dhaba,28.646063,77.203224,437,Indian Restaurant
723,28.64857884724522,77.199789397374,Adyar Ananda Bhavan,28.646482273114767,77.19564496343975,467,Indian Restaurant
724,28.648479041465556,77.20592435706305,New Gupta dhaba,28.646063,77.203224,376,Indian Restaurant
725,28.648479041465556,77.20592435706305,Dilli Sweet,28.64630614824329,77.20889028666194,377,Indian Sweet Shop
726,28.648378958181326,77.21205928553104,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,390,Restaurant
727,28.648378958181326,77.21205928553104,Darbar,28.64548401234971,77.21224208982295,322,Indian Restaurant
728,28.648378958181326,77.21205928553104,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,386,Indian Restaurant
729,28.648378958181326,77.21205928553104,Kwality Hotel,28.645741357338135,77.21537484509369,437,Indian Restaurant
730,28.64827859739771,77.21819418269138,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,382,Restaurant
731,28.64827859739771,77.21819418269138,Gurdev Punjabi Restaurant,28.645714,77.216597,325,Indian Restaurant
732,28.64827859739771,77.21819418269138,The Host,28.64527898368657,77.2191138314359,345,Indian Restaurant
733,28.64827859739771,77.21819418269138,karims,28.64552176721624,77.2163910077394,353,Indian Restaurant
734,28.64827859739771,77.21819418269138,Kwality Hotel,28.645741357338135,77.21537484509369,394,Indian Restaurant
735,28.64827859739771,77.21819418269138,Al-Sameer Restaurant,28.645804284861462,77.21470675550181,438,Indian Restaurant
736,28.64827859739771,77.21819418269138,Spoons,28.64582030747098,77.21453271473627,450,Indian Restaurant
737,28.64827859739771,77.21819418269138,Flavours,28.64577,77.21708,299,Indian Chinese Restaurant
738,28.648177959119952,77.22432904845752,parantha point,28.646999444440123,77.22559782906924,180,Indian Restaurant
739,28.648177959119952,77.22432904845752,parantha point,28.6493459580567,77.22654092634559,252,Indian Restaurant
740,28.648177959119952,77.22432904845752,Bhagirath Doodh Bhandar,28.64858627319336,77.22714233398438,278,Indian Restaurant
741,28.648177959119952,77.22432904845752,Old Kheer Shop,28.6505209543672,77.22571010294952,293,Indian Restaurant
742,28.648177959119952,77.22432904845752,Rakesh Gupta,28.646824520087637,77.22910633736561,490,Indian Restaurant
743,28.648177959119952,77.22432904845752,Moinuddin Qureshi Beef Kebab,28.652521051251437,77.22337478425996,492,Indian Restaurant
744,28.648177959119952,77.22432904845752,Shakahari,28.649350470746004,77.22671494942456,267,North Indian Restaurant
745,28.648177959119952,77.22432904845752,Standard Sweets (Lyallpur Wale),28.649560614783088,77.22726508521286,325,Indian Sweet Shop
746,28.648077043353254,77.23046388274292,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,352,Indian Restaurant
747,28.648077043353254,77.23046388274292,Aslam Chicken Corner,28.648283325082538,77.23364759564103,311,Indian Restaurant
748,28.648077043353254,77.23046388274292,Al Jawahar | अल जवाहर | امام جواہر,28.649608846249652,77.23355530889293,346,Indian Restaurant
749,28.648077043353254,77.23046388274292,Jain Coffee House,28.650457,77.229576,278,Indian Restaurant
750,28.648077043353254,77.23046388274292,Chicken Plaza,28.64888,77.233676,326,Indian Restaurant
751,28.648077043353254,77.23046388274292,Kashmiri Restaurant,28.649925,77.233383,351,Indian Restaurant
752,28.648077043353254,77.23046388274292,Babu Bhai Kebab Wale,28.647114,77.233961,358,Indian Restaurant
753,28.648077043353254,77.23046388274292,Pehelwaan Biryani wale,28.646579400966527,77.23440539057319,419,Indian Restaurant
754,28.648077043353254,77.23046388274292,shaberaati nahari,28.646799177273987,77.23459624186275,428,Indian Restaurant
755,28.648077043353254,77.23046388274292,Lotan Ji,28.651275,77.231106,361,North Indian Restaurant
756,28.648077043353254,77.23046388274292,Rehmatullah Hotel,28.64903971384504,77.23354655594895,319,Mughlai Restaurant
757,28.648077043353254,77.23046388274292,Standard Sweets (Lyallpur Wale),28.649560614783088,77.22726508521286,353,Indian Sweet Shop
758,28.647975850102885,77.236598685461,Karim's | करीम | کریم (Karim's),28.64949759295152,77.2336908547362,330,Indian Restaurant
759,28.647975850102885,77.236598685461,Moti Mahal,28.646522533312474,77.24014482739257,382,Indian Restaurant
760,28.647975850102885,77.236598685461,Aslam Chicken Corner,28.648283325082538,77.23364759564103,290,Indian Restaurant
761,28.647975850102885,77.236598685461,Al Jawahar | अल जवाहर | امام جواہر,28.649608846249652,77.23355530889293,348,Indian Restaurant
762,28.647874379374084,77.24273345652526,Moti Mahal,28.646522533312474,77.24014482739257,294,Indian Restaurant
763,28.647874379374084,77.24273345652526,Tunda kabaabi,28.647873,77.2399,276,Indian Restaurant
764,28.647874379374084,77.24273345652526,MGM Towers,28.646486842968173,77.24295410271348,155,North Indian Restaurant
765,28.65341486779759,77.19068434985074,Om Baturawale,28.65407089920115,77.19029925042321,82,Indian Restaurant
766,28.65341486779759,77.19068434985074,Roshan Di Kulfi | रोशन दी क़ुल्फ़ी,28.650427914139385,77.192390835694,371,Snack Place
767,28.65341486779759,77.19068434985074,Om corner,28.65409021041357,77.18995671227675,103,Indian Restaurant
768,28.65341486779759,77.19068434985074,Khurana restaurant,28.64983080116513,77.19084394019254,399,Indian Restaurant
769,28.65341486779759,77.19068434985074,Florence Hotel,28.6522,77.191703,167,Hotel
770,28.653315459052177,77.19681962859634,Changhezi,28.65534550356458,77.20046500101152,421,Indian Restaurant
771,28.653315459052177,77.19681962859634,PIND BALLUCHI,28.6511528279827,77.19776745909984,257,Indian Restaurant
772,28.653315459052177,77.19681962859634,Oberoi Biryani,28.65001846446673,77.19424679077039,444,Indian Restaurant
773,28.65321577274076,77.20295487624486,Changhezi,28.65534550356458,77.20046500101152,339,Indian Restaurant
