Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
28.60120979,77.22947298,Good Earth Cafe,28.599567,77.226364,Bakery
28.60120979,77.22947298,Watermelon,28.5996778,77.22621543,American Restaurant
28.60110879,77.23560506,McDonald's,28.6048071,77.23523054,Fast Food Restaurant
28.60110879,77.23560506,DGC Annex,28.6001101,77.23720638,Indian Restaurant
28.60110879,77.23560506,The Oberoi - Taipan Chinese Restaurant,28.60534976,77.23582864,Chinese Restaurant
28.60110879,77.23560506,omazoni,28.60003162,77.23085213,Mexican Restaurant
28.60100751,77.24173711,Masala House,28.60233882,77.24130952,North Indian Restaurant
28.60100751,77.24173711,Baci,28.60152443,77.24129322,Italian Restaurant
28.60100751,77.24173711,number 8 sundernagar market,28.60258287,77.24125339,Café
28.60100751,77.24173711,Sunder Nagar,28.60228218,77.24079874,Indian Restaurant
28.60100751,77.24173711,Bombay Bhel Puri counter - Sunder Nagar,28.602452,77.240743,Snack Place
28.60100751,77.24173711,Nathu's,28.60247265,77.24077068,Indian Restaurant
28.60100751,77.24173711,Spaghetti Kitchen,28.60242841,77.24107378,Italian Restaurant
28.60100751,77.24173711,Kamal Restaurant,28.60235,77.240698,Indian Restaurant
28.60090596,77.24786913,Fab Cafe By The Lake,28.598408,77.2458,Café
28.60070203,77.26013307,Jain Shikanji,28.600394,77.260556,Restaurant
28.60059965,77.266265,duggale snacks point,28.60206795,77.26540375,Indian Restaurant
28.60664533,77.1835783,Amreli,28.60660862,77.18863147,Café
28.60664533,77.1835783,Jakoi,28.60523883,77.18758138,Northeast Indian Restaurant
28.60664533,77.1835783,Al Kauser,28.60540083,77.18796189,BBQ Joint
28.60664533,77.1835783,Assam Bhavan,28.60551346,77.18776669,Restaurant
28.60654639,77.18971089,Amreli,28.60660862,77.18863147,Café
28.60654639,77.18971089,Al Kauser,28.60540083,77.18796189,BBQ Joint
28.60654639,77.18971089,Jakoi,28.60523883,77.18758138,Northeast Indian Restaurant
28.60654639,77.18971089,Assam Bhavan,28.60551346,77.18776669,Restaurant
28.60604753,77.22037337,Varq | वर्क,28.60454695,77.223781,Indian Restaurant
28.60604753,77.22037337,The House of Ming,28.60450382,77.22359232,Chinese Restaurant
28.60604753,77.22037337,Wasabi by Morimoto,28.60458047,77.22367225,Japanese Restaurant
28.60604753,77.22037337,Machan,28.60465736,77.22370647,Restaurant
28.60594693,77.22650577,Varq | वर्क,28.60454695,77.223781,Indian Restaurant
28.60594693,77.22650577,The House of Ming,28.60450382,77.22359232,Chinese Restaurant
28.60594693,77.22650577,Gulati Restaurant,28.60801014,77.22998866,Indian Restaurant
28.60594693,77.22650577,Wasabi by Morimoto,28.60458047,77.22367225,Japanese Restaurant
28.60594693,77.22650577,Machan,28.60465736,77.22370647,Restaurant
28.60594693,77.22650577,UPSC Chaat,28.60932372,77.22787944,Snack Place
28.60594693,77.22650577,Havemore,28.6080328,77.22994998,Indian Restaurant
28.60594693,77.22650577,Chicken Inn,28.6078914,77.22975189,Indian Restaurant
28.60594693,77.22650577,Ichiban,28.6080024,77.2297968,Chinese Restaurant
28.60594693,77.22650577,Pandara Rd,28.60799983,77.22989797,Indian Restaurant
28.60594693,77.22650577,Pindi Restaurant,28.60801853,77.22989631,Restaurant
28.60594693,77.22650577,Chor Bizzare,28.608837,77.229894,Indian Restaurant
28.60584605,77.23263814,Gulati Restaurant,28.60801014,77.22998866,Indian Restaurant
28.60584605,77.23263814,Havemore,28.6080328,77.22994998,Indian Restaurant
28.60584605,77.23263814,Chicken Inn,28.6078914,77.22975189,Indian Restaurant
28.60584605,77.23263814,Ichiban,28.6080024,77.2297968,Chinese Restaurant
28.60584605,77.23263814,Pandara Rd,28.60799983,77.22989797,Indian Restaurant
28.60584605,77.23263814,Akash Air Force Officers Mess,28.60794603,77.23423699,Cafeteria
28.60584605,77.23263814,Pindi Restaurant,28.60801853,77.22989631,Restaurant
28.60584605,77.23263814,Chor Bizzare,28.608837,77.229894,Indian Restaurant
28.6057449,77.23877048,Masala House,28.60233882,77.24130952,North Indian Restaurant
28.6057449,77.23877048,Nathu's,28.60247265,77.24077068,Indian Restaurant
28.6057449,77.23877048,Bombay Bhel Puri counter - Sunder Nagar,28.602452,77.240743,Snack Place
28.6057449,77.23877048,Kamal Restaurant,28.60235,77.240698,Indian Restaurant
28.6057449,77.23877048,number 8 sundernagar market,28.60258287,77.24125339,Café
28.6057449,77.23877048,Spaghetti Kitchen,28.60242841,77.24107378,Italian Restaurant
28.6057449,77.23877048,Sunder Nagar,28.60228218,77.24079874,Indian Restaurant
28.60564346,77.24490279,lazzez affaire sundar nagar,28.60427708,77.24331333,Indian Restaurant
28.60564346,77.24490279,Lazeez,28.60283464,77.24116358,Asian Restaurant
28.60564346,77.24490279,number 8 sundernagar market,28.60258287,77.24125339,Café
28.60533751,77.26329952,rest,28.6075821,77.2616744,Afghan Restaurant
28.60533751,77.26329952,duggale snacks point,28.60206795,77.26540375,Indian Restaurant
28.60492568,77.28782804,Subway,28.607191,77.290689,Sandwich Place
28.60492568,77.28782804,Freaking Beans,28.60715477,77.29045185,Cafeteria
28.60492568,77.28782804,Hot Joint,28.60758379,77.29015449,Food Truck
28.60492568,77.28782804,Mitraan Di Chaap,28.60409423,77.29258386,North Indian Restaurant
28.60492568,77.28782804,Golmorich,28.60897177,77.28990762,Fish & Chips Shop
28.61128276,77.18674171,McDonald's,28.61262042,77.18988371,Fast Food Restaurant
28.61118367,77.19287455,McDonald's,28.61262042,77.18988371,Fast Food Restaurant
28.61098464,77.20514015,PİZZA,28.61235619,77.20785522,Fast Food Restaurant
28.61088471,77.2112729,Rabba Maaf Kari (RMK'S) Bar - Best Western Taurus,28.61255524,77.21345901,Chinese Restaurant
28.61088471,77.2112729,Tantunicim,28.61364174,77.20937347,Diner
28.61088471,77.2112729,Punjabi Nawab's - Best Western Taurus,28.61285664,77.21431732,Chinese Restaurant
28.61088471,77.2112729,PİZZA,28.61235619,77.20785522,Fast Food Restaurant
28.61088471,77.2112729,Restaurante Grappa,28.61394,77.20902,Italian Restaurant
28.61088471,77.2112729,Mughal Darbar,28.61405514,77.21427441,Restaurant
28.61078451,77.21740562,AICC Canteen,28.61021331,77.22070908,Café
28.61078451,77.21740562,hunger strike,28.60981869,77.22087662,BBQ Joint
28.61078451,77.21740562,Punjabi Nawab's - Best Western Taurus,28.61285664,77.21431732,Chinese Restaurant
28.61078451,77.21740562,Rabba Maaf Kari (RMK'S) Bar - Best Western Taurus,28.61255524,77.21345901,Chinese Restaurant
28.61078451,77.21740562,Mughal Darbar,28.61405514,77.21427441,Restaurant
28.61078451,77.21740562,Chuski stall,28.61325603,77.22144923,Food Truck
28.61068402,77.22353831,UPSC Chaat,28.60932372,77.22787944,Snack Place
28.61068402,77.22353831,Chuski stall,28.61325603,77.22144923,Food Truck
28.61058327,77.22967097,Gulati Restaurant,28.60801014,77.22998866,Indian Restaurant
28.61058327,77.22967097,UPSC Chaat,28.60932372,77.22787944,Snack Place
28.61058327,77.22967097,Havemore,28.6080328,77.22994998,Indian Restaurant
28.61058327,77.22967097,Chicken Inn,28.6078914,77.22975189,Indian Restaurant
28.61058327,77.22967097,Ichiban,28.6080024,77.2297968,Chinese Restaurant
28.61058327,77.22967097,Pandara Rd,28.60799983,77.22989797,Indian Restaurant
28.61058327,77.22967097,Chor Bizzare,28.608837,77.229894,Indian Restaurant
28.61058327,77.22967097,Pindi Restaurant,28.60801853,77.22989631,Restaurant
28.61048223,77.23580359,Aakash Officers' Mess,28.6081284,77.23431587,Cafeteria
28.61048223,77.23580359,Akash Air Force Officers Mess,28.60794603,77.23423699,Cafeteria
28.61038091,77.24193619,Café Lota,28.61317651,77.24207085,Café
28.61038091,77.24193619,Babu Shahi Bawarchi,28.61271858,77.2407608,Indian Restaurant
28.61038091,77.24193619,Matka Peer Biryani,28.61319975,77.24024305,Asian Restaurant
28.61038091,77.24193619,uncle momo shop,28.608892,77.23718,Chinese Restaurant
28.61007531,77.26033378,rest,28.6075821,77.2616744,Afghan Restaurant
28.60966396,77.28486346,cafe coffee day mayur vihar phase 1 extn,28.61228145,77.28706299,Café
28.60966396,77.28486346,Green Leaf Restaurant,28.61206547,77.28783131,Indian Restaurant
28.60966396,77.28486346,Golmorich,28.60897177,77.28990762,Fish & Chips Shop
28.61592011,77.1899054,McDonald's,28.61262042,77.18988371,Fast Food Restaurant
28.61592011,77.1899054,Cafe Coffee Day,28.61790297,77.18847424,Café
28.61582086,77.1960385,Domino's Sarojini Nagar,28.61922718,77.19515083,Pizza Place
28.61562151,77.20830461,PİZZA,28.61235619,77.20785522,Fast Food Restaurant
28.61552143,77.21443762,Mughal Darbar,28.61405514,77.21427441,Restaurant
28.61542106,77.22057059,Masala Library,28.618814,77.21809,Indian Restaurant
28.61542106,77.22057059,eau de Monsoon,28.61878058,77.21817255,Indian Restaurant
28.61542106,77.22057059,The One,28.61914641,77.21790801,Restaurant
28.61542106,77.22057059,"Le Belvedere, Le Meridien",28.61878042,77.21819406,Chinese Restaurant
28.61542106,77.22057059,ఆంధ్ర భవన్ (Andhra Bhavan),28.61965663,77.21996069,Indian Restaurant
28.61532042,77.22670354,Andhra Bhavan Canteen,28.61709452,77.22572098,Indian Restaurant
28.61532042,77.22670354,Maharashtra Bhawan Canteen,28.61812166,77.22878075,Indian Restaurant
28.61532042,77.22670354,CSOI club,28.61902186,77.22701457,Indian Restaurant
28.61511831,77.23896934,Café Lota,28.61317651,77.24207085,Café
28.61511831,77.23896934,Matka Peer Biryani,28.61319975,77.24024305,Asian Restaurant
28.61511831,77.23896934,Babu Shahi Bawarchi,28.61271858,77.2407608,Indian Restaurant
28.61501684,77.24510219,Café Lota,28.61317651,77.24207085,Café
28.61501684,77.24510219,Babu Shahi Bawarchi,28.61271858,77.2407608,Indian Restaurant
28.61440219,77.28189862,Haldiram's,28.617935,77.279686,North Indian Restaurant
28.61440219,77.28189862,chawla's chicken corner,28.61838117,77.28305123,Restaurant
28.61440219,77.28189862,Bikaner Sweets & Snacks,28.61835978,77.2832925,Snack Place
28.61440219,77.28189862,Punjabi Rasoi,28.61745222,77.28538536,Indian Restaurant
28.61429878,77.28803125,Green Leaf Restaurant,28.61206547,77.28783131,Indian Restaurant
28.61429878,77.28803125,Eat Out Chinese Van,28.61300224,77.29100169,Food Truck
28.61429878,77.28803125,Punjabi Rasoi,28.61745222,77.28538536,Indian Restaurant
28.6206565,77.18693599,Cafe Coffee Day,28.61790297,77.18847424,Café
28.62055737,77.19306938,Domino's Sarojini Nagar,28.61922718,77.19515083,Pizza Place
28.62045795,77.19920273,Domino's Sarojini Nagar,28.61922718,77.19515083,Pizza Place
28.62045795,77.19920273,Tee pee o,28.62399466,77.20232115,Indian Restaurant
28.62045795,77.19920273,Fujiya Japanese n Chinese restaurant,28.62376197,77.19956425,Asian Restaurant
28.62035826,77.20533606,Tee pee o,28.62399466,77.20232115,Indian Restaurant
28.6202583,77.21146936,U N I canteen,28.62164862,77.21349969,Indian Restaurant
28.62015805,77.21760262,Tamra,28.62054318,77.21817446,Restaurant
28.62015805,77.21760262,Masala Library,28.618814,77.21809,Indian Restaurant
28.62015805,77.21760262,eau de Monsoon,28.61878058,77.21817255,Indian Restaurant
28.62015805,77.21760262,The One,28.61914641,77.21790801,Restaurant
28.62015805,77.21760262,"Le Belvedere, Le Meridien",28.61878042,77.21819406,Chinese Restaurant
28.62015805,77.21760262,"Sorrento, Shangri La",28.62080091,77.21816361,Italian Restaurant
28.62015805,77.21760262,Shang Palace,28.62097514,77.21793294,Chinese Restaurant
28.62015805,77.21760262,Swagath,28.6214987,77.2185805,Indian Restaurant
28.62015805,77.21760262,ఆంధ్ర భవన్ (Andhra Bhavan),28.61965663,77.21996069,Indian Restaurant
28.62005753,77.22373585,Andhra Bhavan Canteen,28.61709452,77.22572098,Indian Restaurant
28.62005753,77.22373585,CSOI club,28.61902186,77.22701457,Indian Restaurant
28.62005753,77.22373585,ఆంధ్ర భవన్ (Andhra Bhavan),28.61965663,77.21996069,Indian Restaurant
28.62005753,77.22373585,Habibi,28.61974216,77.2194619,Middle Eastern Restaurant
28.61995673,77.22986906,Canteen Doordarshan Bhawan,28.61971623,77.229881,Indian Restaurant
28.61995673,77.22986906,Maharashtra Bhawan Canteen,28.61812166,77.22878075,Indian Restaurant
28.61995673,77.22986906,CSOI club,28.61902186,77.22701457,Indian Restaurant
28.61985566,77.23600223,Turant,28.620974,77.237221,Chinese Restaurant
28.61985566,77.23600223,Ristorante mammamia,28.6227112,77.2351,Italian Restaurant
28.6197543,77.24213536,Cafe Coffee day,28.61892132,77.24205604,Café
28.6197543,77.24213536,Aahar,28.62143491,77.24197746,Indian Restaurant
28.6197543,77.24213536,Turant,28.620974,77.237221,Chinese Restaurant
28.61965267,77.24826847,Mocha @ Wills India Fashion Week,28.6210931,77.24780914,Café
28.61914036,77.27893352,Haldiram's,28.617935,77.279686,North Indian Restaurant
28.61914036,77.27893352,chawla's chicken corner,28.61838117,77.28305123,Restaurant
28.61914036,77.27893352,Sher-E-Punjab Chicken Point,28.61599373,77.28137915,Fried Chicken Joint
28.61914036,77.27893352,Bikaner Sweets & Snacks,28.61835978,77.2832925,Snack Place
28.61903707,77.28506644,Punjabi Rasoi,28.61745222,77.28538536,Indian Restaurant
28.61903707,77.28506644,Bikaner Sweets & Snacks,28.61835978,77.2832925,Snack Place
28.61903707,77.28506644,chawla's chicken corner,28.61838117,77.28305123,Restaurant
28.61903707,77.28506644,Sher-E-Punjab Chicken Point,28.61599373,77.28137915,Fried Chicken Joint
28.62529382,77.1901,PnC Popcorn,28.62852799,77.19337463,Snack Place
28.62519453,77.19623364,Fujiya Japanese n Chinese restaurant,28.62376197,77.19956425,Asian Restaurant
28.62519453,77.19623364,PnC Popcorn,28.62852799,77.19337463,Snack Place
28.62509496,77.20236726,Tee pee o,28.62399466,77.20232115,Indian Restaurant
28.62509496,77.20236726,Doctor's Canteen,28.6245623,77.20257382,Snack Place
28.62509496,77.20236726,Fujiya Japanese n Chinese restaurant,28.62376197,77.19956425,Asian Restaurant
28.62499511,77.20850084,Geoffrey's,28.62648093,77.2083018,American Restaurant
28.62499511,77.20850084,Bikanervala,28.62661751,77.20944051,Indian Restaurant
28.62499511,77.20850084,Kulcha Junction,28.626938,77.211575,Vegetarian / Vegan Restaurant
28.62499511,77.20850084,QQ's Bubble Tea,28.62850325,77.21096763,Café
28.62499511,77.20850084,Piyu Kitchen,28.628645,77.211365,Restaurant
28.62489498,77.21463439,The Spice Route,28.62557729,77.21806493,Asian Restaurant
28.62489498,77.21463439,1911,28.62553108,77.218715,Mediterranean Restaurant
28.62489498,77.21463439,"The Square, Cafe Coffee Day",28.62663996,77.21928787,Café
28.62489498,77.21463439,San Gimignano,28.6251439,77.21780576,Italian Restaurant
28.62489498,77.21463439,FIRE,28.62873718,77.21649768,Indian Restaurant
28.62489498,77.21463439,YWCA Kitchen,28.6250224,77.21446534,Mediterranean Restaurant
28.62489498,77.21463439,South Indian Snack Centre,28.62487365,77.21558257,Snack Place
28.62489498,77.21463439,MIST,28.62872006,77.21629222,Italian Restaurant
28.62489498,77.21463439,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,Indian Restaurant
28.62489498,77.21463439,Daniell's Tavern,28.62568579,77.21813138,Indian Restaurant
28.62489498,77.21463439,Bunta Bar,28.628164,77.21764,Bistro
28.62479458,77.22076791,The Spice Route,28.62557729,77.21806493,Asian Restaurant
28.62479458,77.22076791,1911,28.62553108,77.218715,Mediterranean Restaurant
28.62479458,77.22076791,"The Square, Cafe Coffee Day",28.62663996,77.21928787,Café
28.62479458,77.22076791,Fresc Co,28.62841503,77.21954939,Italian Restaurant
28.62479458,77.22076791,Anand Biryani House,28.62913639,77.22012996,Indian Restaurant
28.62479458,77.22076791,McDonald's,28.62653824,77.21950134,Fast Food Restaurant
28.62479458,77.22076791,San Gimignano,28.6251439,77.21780576,Italian Restaurant
28.62479458,77.22076791,Pizza Hut,28.6276354,77.21949904,Pizza Place
28.62479458,77.22076791,52JANPATH,28.62704977,77.22010189,Restaurant
28.62479458,77.22076791,Caara Cafe,28.62658,77.22264,Café
28.62479458,77.22076791,Daniell's Tavern,28.62568579,77.21813138,Indian Restaurant
28.62479458,77.22076791,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,Indian Restaurant
28.62479458,77.22076791,Shiv Sagar,28.62715047,77.21952762,North Indian Restaurant
28.62479458,77.22076791,The Masala Trail,28.627385,77.219497,Multicuisine Indian Restaurant
28.62479458,77.22076791,Parikrama - The Revolving Restaurant,28.62877339,77.2229485,Indian Restaurant
28.62479458,77.22076791,Cafe Delhi Heights,28.627842,77.21986,Café
28.62479458,77.22076791,The Imperial The Spice Route New Delhi,28.62842409,77.2202647,Indian Restaurant
28.62479458,77.22076791,Swagath,28.6214987,77.2185805,Indian Restaurant
28.62479458,77.22076791,Bunta Bar,28.628164,77.21764,Bistro
28.62479458,77.22076791,Uzzuri,28.62916638,77.21963032,Bistro
28.6246939,77.2269014,Bijoli grill,28.62590483,77.22576624,Indian Restaurant
28.6246939,77.2269014,Legends of India,28.62870162,77.22595149,Indian Restaurant
28.6246939,77.2269014,cafe coffee day cp,28.6285031,77.22512066,Café
28.6246939,77.2269014,Caara Cafe,28.62658,77.22264,Café
28.62459295,77.23303486,Triveni Terrace Cafe,28.62729512,77.23267678,Café
28.62459295,77.23303486,Ristorante mammamia,28.6227112,77.2351,Italian Restaurant
28.62459295,77.23303486,Nathu's Sweets,28.62781334,77.23317719,Snack Place
28.62459295,77.23303486,Shri Ram Centre Canteen,28.62704728,77.23570205,Café
28.62449171,77.23916828,Turant,28.620974,77.237221,Chinese Restaurant
28.62449171,77.23916828,Aahar,28.62143491,77.24197746,Indian Restaurant
28.62449171,77.23916828,Shri Ram Centre Canteen,28.62704728,77.23570205,Café
28.62449171,77.23916828,Ristorante mammamia,28.6227112,77.2351,Italian Restaurant
28.6243902,77.24530168,Mocha @ Wills India Fashion Week,28.6210931,77.24780914,Café
28.6243902,77.24530168,Aahar,28.62143491,77.24197746,Indian Restaurant
28.62387849,77.27596817,Mishra Food Corner,28.62783071,77.27768142,Vegetarian / Vegan Restaurant
28.62377531,77.28210138,Bbq nation,28.62654145,77.28156432,BBQ Joint
28.62377531,77.28210138,Cryspy Chicken Corner,28.62125303,77.2842688,Asian Restaurant
28.62367186,77.28823455,Cryspy Chicken Corner,28.62125303,77.2842688,Asian Restaurant
28.63022774,77.1748624,The Old Baker,28.63121167,77.17544005,Bakery
28.63022774,77.1748624,Gupta Ji,28.63337637,77.17602973,Snack Place
28.63022774,77.1748624,Omlette,28.63350604,77.17579948,Fried Chicken Joint
28.63022774,77.1748624,Kadhai Tadka,28.63359431,77.1773243,Restaurant
28.63003022,77.18713036,Gola sizzlers,28.63377013,77.18979948,Indian Restaurant
28.62993105,77.19326429,PnC Popcorn,28.62852799,77.19337463,Snack Place
28.62973187,77.20553207,Sakura,28.63130957,77.20810381,Japanese Restaurant
28.62973187,77.20553207,Kaleva,28.6332986,77.20848838,Snack Place
28.62973187,77.20553207,Zing,28.63156771,77.20782914,Café
28.62973187,77.20553207,Chutney,28.63136684,77.20805372,Indian Restaurant
28.62973187,77.20553207,Sarvam Safari,28.63202765,77.20744735,Indian Restaurant
28.62973187,77.20553207,Nirula's,28.63370598,77.20598756,Fast Food Restaurant
28.62963186,77.21166591,Jain Chawal Wale,28.63176343,77.21591942,Food Truck
28.62963186,77.21166591,Sakura,28.63130957,77.20810381,Japanese Restaurant
28.62963186,77.21166591,FIRE,28.62873718,77.21649768,Indian Restaurant
28.62963186,77.21166591,Indian Coffee House,28.63075593,77.21605435,Café
28.62963186,77.21166591,Bikanervala,28.6297875,77.21315416,Indian Restaurant
28.62963186,77.21166591,MIST,28.62872006,77.21629222,Italian Restaurant
28.62963186,77.21166591,Chutney,28.63136684,77.20805372,Indian Restaurant
28.62963186,77.21166591,Zing,28.63156771,77.20782914,Café
28.62963186,77.21166591,Paranthewala Shivaji Stadium,28.63156875,77.21587451,Snack Place
28.62953158,77.21779971,Johnny Rockets,28.630457,77.219594,Bistro
28.62953158,77.21779971,Jain Chawal Wale,28.63176343,77.21591942,Food Truck
28.62953158,77.21779971,Rajdhani Thali,28.62999946,77.22040113,Indian Restaurant
28.62953158,77.21779971,Pind Balluchi,28.63031834,77.21760033,North Indian Restaurant
28.62953158,77.21779971,HOTEL SARAVANA BHAVAN,28.63231947,77.21644532,South Indian Restaurant
28.62953158,77.21779971,Kwality Restaurant,28.62974365,77.2174313,Indian Restaurant
28.62953158,77.21779971,Wenger's,28.6334119,77.21829193,Bakery
28.62953158,77.21779971,Fresc Co,28.62841503,77.21954939,Italian Restaurant
28.62953158,77.21779971,Chaayos,28.63162854,77.22036426,Café
28.62953158,77.21779971,Anand Biryani House,28.62913639,77.22012996,Indian Restaurant
28.62953158,77.21779971,Nando's,28.63094667,77.21972076,Portuguese Restaurant
28.62953158,77.21779971,The Spice Route,28.62557729,77.21806493,Asian Restaurant
28.62953158,77.21779971,Tamasha,28.62966333,77.22183483,Gastropub
28.62953158,77.21779971,Berco's,28.63240705,77.21732308,Chinese Restaurant
28.62953158,77.21779971,"The Square, Cafe Coffee Day",28.62663996,77.21928787,Café
28.62953158,77.21779971,Farzi Cafe,28.6325808,77.22112484,Molecular Gastronomy Restaurant
28.62953158,77.21779971,Costa Coffee,28.63173492,77.21840646,Café
28.62953158,77.21779971,Barbeque Nation,28.63025339,77.22098502,BBQ Joint
28.62953158,77.21779971,1911,28.62553108,77.218715,Mediterranean Restaurant
28.62953158,77.21779971,United Coffee House,28.63247672,77.22111998,Indian Restaurant
28.62953158,77.21779971,McDonald's,28.63236574,77.21648256,Fast Food Restaurant
28.62953158,77.21779971,McDonald’s,28.63002569,77.21992786,Fast Food Restaurant
28.62953158,77.21779971,Side Wok,28.63290716,77.21633721,Chinese Restaurant
28.62953158,77.21779971,Punjabi by Nature Quickie,28.63086349,77.21977972,North Indian Restaurant
28.62953158,77.21779971,McDonald's,28.63181065,77.21968646,Fast Food Restaurant
28.62953158,77.21779971,"Zen Chinese, Connaught Place",28.63365782,77.21949493,Chinese Restaurant
28.62953158,77.21779971,FIRE,28.62873718,77.21649768,Indian Restaurant
28.62953158,77.21779971,Domino's Pizza,28.63014635,77.219728,Pizza Place
28.62953158,77.21779971,McDonald's,28.62653824,77.21950134,Fast Food Restaurant
28.62953158,77.21779971,KFC,28.62996479,77.22005863,Fast Food Restaurant
28.62953158,77.21779971,Depauls Cold Coffee,28.62903388,77.21866617,Café
28.62953158,77.21779971,Indian Coffee House,28.63075593,77.21605435,Café
28.62953158,77.21779971,MIST,28.62872006,77.21629222,Italian Restaurant
28.62953158,77.21779971,Barista,28.63138598,77.22006259,Café
28.62953158,77.21779971,Comesum,28.632658,77.21968842,Snack Place
28.62953158,77.21779971,Fa Yian,28.63279328,77.21718821,Chinese Restaurant
28.62953158,77.21779971,Pizza Hut,28.6276354,77.21949904,Pizza Place
28.62953158,77.21779971,Cafe Coffee Day,28.63133963,77.22172568,Café
28.62953158,77.21779971,KFC,28.63171188,77.21985488,Fast Food Restaurant
28.62953158,77.21779971,Rodeo,28.63305364,77.21820875,Mexican Restaurant
28.62953158,77.21779971,San Gimignano,28.6251439,77.21780576,Italian Restaurant
28.62953158,77.21779971,Uzzuri,28.62916638,77.21963032,Bistro
28.62953158,77.21779971,Bunta Bar,28.628164,77.21764,Bistro
28.62953158,77.21779971,KFC Restaurant,28.63315832,77.2182012,Fast Food Restaurant
28.62953158,77.21779971,Biryani Paradise,28.631388,77.216448,Hyderabadi Restaurant
28.62953158,77.21779971,Subway,28.63148628,77.22217665,Sandwich Place
28.62953158,77.21779971,G,28.63127367,77.21608784,Indian Restaurant
28.62953158,77.21779971,The Imperial The Spice Route New Delhi,28.62842409,77.2202647,Indian Restaurant
28.62953158,77.21779971,Cafe Delhi Heights,28.627842,77.21986,Café
28.62953158,77.21779971,Lady Baga,28.631674,77.21623,Restaurant
28.62953158,77.21779971,The Masala Trail,28.627385,77.219497,Multicuisine Indian Restaurant
28.62953158,77.21779971,Shiv Sagar,28.62715047,77.21952762,North Indian Restaurant
28.62953158,77.21779971,Dilli Ke Pakwaan,28.63072499,77.21453697,Indian Restaurant
28.62953158,77.21779971,CCD The Lounge,28.63244324,77.22136503,Café
28.62953158,77.21779971,52JANPATH,28.62704977,77.22010189,Restaurant
28.62953158,77.21779971,Food Festival,28.63095217,77.2145271,Fast Food Restaurant
28.62953158,77.21779971,Caffe9,28.63279916,77.21655943,Indian Restaurant
28.62953158,77.21779971,SIDEWOK,28.63290565,77.21640224,Chinese Restaurant
28.62953158,77.21779971,Sandoz CP,28.632894,77.215702,North Indian Restaurant
28.62953158,77.21779971,Daniell's Tavern,28.62568579,77.21813138,Indian Restaurant
28.62953158,77.21779971,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,Indian Restaurant
28.62953158,77.21779971,Bikanervala,28.6297875,77.21315416,Indian Restaurant
28.62953158,77.21779971,Fifty9,28.63380618,77.21719383,Restaurant
28.62953158,77.21779971,The Great Kabab Factory,28.63382587,77.21708716,Indian Restaurant
28.62943102,77.22393349,Tamasha,28.62966333,77.22183483,Gastropub
28.62943102,77.22393349,Rajdhani Thali,28.62999946,77.22040113,Indian Restaurant
28.62943102,77.22393349,Johnny Rockets,28.630457,77.219594,Bistro
28.62943102,77.22393349,Farzi Cafe,28.6325808,77.22112484,Molecular Gastronomy Restaurant
28.62943102,77.22393349,Chaayos,28.63162854,77.22036426,Café
28.62943102,77.22393349,United Coffee House,28.63247672,77.22111998,Indian Restaurant
28.62943102,77.22393349,Barbeque Nation,28.63025339,77.22098502,BBQ Joint
28.62943102,77.22393349,Chew,28.63200153,77.22270642,Asian Restaurant
28.62943102,77.22393349,Anand Biryani House,28.62913639,77.22012996,Indian Restaurant
28.62943102,77.22393349,Nando's,28.63094667,77.21972076,Portuguese Restaurant
28.62943102,77.22393349,Fresc Co,28.62841503,77.21954939,Italian Restaurant
28.62943102,77.22393349,Garam Dharam,28.63184213,77.22275212,North Indian Restaurant
28.62943102,77.22393349,McDonald’s,28.63002569,77.21992786,Fast Food Restaurant
28.62943102,77.22393349,Burger King,28.63282845,77.22132551,Fast Food Restaurant
28.62943102,77.22393349,Punjabi by Nature Quickie,28.63086349,77.21977972,North Indian Restaurant
28.62943102,77.22393349,McDonald's,28.63181065,77.21968646,Fast Food Restaurant
28.62943102,77.22393349,Cafe Coffee Day,28.63133963,77.22172568,Café
28.62943102,77.22393349,KFC,28.62996479,77.22005863,Fast Food Restaurant
28.62943102,77.22393349,Domino's Pizza,28.63330076,77.22279586,Pizza Place
28.62943102,77.22393349,Japanese Fuji Restaurant,28.63309875,77.2221218,Japanese Restaurant
28.62943102,77.22393349,Domino's Pizza,28.63014635,77.219728,Pizza Place
28.62943102,77.22393349,Barista,28.63138598,77.22006259,Café
28.62933018,77.23006724,Bengali Market | बंगाली मार्केट | বাংলা বাজার,28.62949841,77.23202049,Indian Restaurant
28.62933018,77.23006724,Triveni Terrace Cafe,28.62729512,77.23267678,Café
28.62933018,77.23006724,Nathu's Pastry Shop,28.62942156,77.23217362,Bakery
28.62933018,77.23006724,Bengali Sweet House,28.62948932,77.23203349,Indian Restaurant
28.62933018,77.23006724,Nathu sweets,28.62958156,77.23201527,Bakery
28.62933018,77.23006724,Costa Coffee,28.629173,77.2322,Café
28.62933018,77.23006724,Baluchi,28.63145902,77.22763243,Indian Restaurant
28.62933018,77.23006724,The Grill,28.63137194,77.22747087,Eastern European Restaurant
28.62933018,77.23006724,Legends of India,28.62870162,77.22595149,Indian Restaurant
