,Unnamed: 0,Neighborhood_Latitude,Neighborhood_Longitude,indian_Venue,indian_Venue_Latitude,indian_Venue_Longitude,Distance,Venue_Category,neigh_lat_lon
286,286,28.5962700757502,77.244703484498,Slice of Italy,28.59301451828417,77.24201917648315,447,Pizza Place,28.5962700757502-77.244703484498
287,287,28.5961684055688,77.25083521652746,Karims Restaurant (J),28.595183,77.246263,460,Mughlai Restaurant,28.5961684055688-77.25083521652746
288,288,28.602007794928983,77.18041518702584,Captain's Kabab,28.60060160365845,77.17819750810703,267,Indian Restaurant,28.602007794928983-77.18041518702584
289,289,28.601909013121155,77.18654751946768,Lázeez Affaire,28.602236717164363,77.18604379463075,61,Indian Restaurant,28.601909013121155-77.18654751946768
290,290,28.601909013121155,77.18654751946768,Moti Mahal Delux,28.60167697864864,77.18710603142988,60,Indian Restaurant,28.601909013121155-77.18654751946768
291,291,28.601909013121155,77.18654751946768,Jakoi,28.605238831243323,77.18758137955673,384,Indian Restaurant,28.601909013121155-77.18654751946768
292,292,28.601909013121155,77.18654751946768,Al Kauser,28.60540082768645,77.1879618851896,412,Indian Restaurant,28.601909013121155-77.18654751946768
293,293,28.601909013121155,77.18654751946768,Sanadige,28.601969,77.18702,46,Karnataka Restaurant,28.601909013121155-77.18654751946768
294,294,28.60180995432965,77.1926798210064,Pure Punjabi,28.59972677558236,77.18990617377794,356,Indian Restaurant,28.60180995432965-77.1926798210064
295,295,28.60180995432965,77.1926798210064,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,458,Indian Restaurant,28.60180995432965-77.1926798210064
296,296,28.60171061855959,77.19881209155558,Odisha Niwas Canteen,28.600670011903567,77.19718349583063,196,Indian Restaurant,28.60171061855959-77.19881209155558
297,297,28.60141094942985,77.21720871640207,Dhaba by Claridges,28.600633368284303,77.21655356969086,107,North Indian Restaurant,28.60141094942985-77.21720871640207
298,298,28.60141094942985,77.21720871640207,The Claridges,28.600705467708647,77.21660146431111,98,Hotel,28.60141094942985-77.21720871640207
299,299,28.60131050579737,77.2233408621292,Varq | वर्क,28.60454694756125,77.2237810008916,362,Indian Restaurant,28.60131050579737-77.2233408621292
300,300,28.60131050579737,77.2233408621292,Khan Chacha,28.600618250461437,77.22723729363604,388,Indian Restaurant,28.60131050579737-77.2233408621292
301,301,28.60131050579737,77.2233408621292,Wok In The Clouds,28.600501884081112,77.22722973943226,390,Indian Restaurant,28.60131050579737-77.2233408621292
302,302,28.60131050579737,77.2233408621292,The Big Chill Cafe,28.60068629868818,77.22763621585838,425,Italian Restaurant,28.60131050579737-77.2233408621292
303,303,28.60131050579737,77.2233408621292,Cafe Turtle,28.60015919868491,77.22723799043102,401,Café,28.60131050579737-77.2233408621292
304,304,28.60131050579737,77.2233408621292,Azam's Mughlai,28.60011003672637,77.22614797006254,305,Indian Restaurant,28.60131050579737-77.2233408621292
305,305,28.60131050579737,77.2233408621292,Taj Ambassador,28.60087033931607,77.22829798629847,486,Indian Restaurant,28.60131050579737-77.2233408621292
306,306,28.60131050579737,77.2233408621292,SODABOTTLEOPENERWALA,28.60014086980492,77.22627303643019,314,Irani Cafe,28.60131050579737-77.2233408621292
307,307,28.60120978521229,77.22947297643482,Khan Chacha,28.600618250461437,77.22723729363604,228,Indian Restaurant,28.60120978521229-77.22947297643482
308,308,28.60120978521229,77.22947297643482,Wok In The Clouds,28.600501884081112,77.22722973943226,232,Indian Restaurant,28.60120978521229-77.22947297643482
309,309,28.60120978521229,77.22947297643482,The Big Chill Cafe,28.60068629868818,77.22763621585838,188,Italian Restaurant,28.60120978521229-77.22947297643482
310,310,28.60120978521229,77.22947297643482,Cafe Turtle,28.60015919868491,77.22723799043102,247,Café,28.60120978521229-77.22947297643482
311,311,28.60120978521229,77.22947297643482,Taj Ambassador,28.60087033931607,77.22829798629847,120,Indian Restaurant,28.60120978521229-77.22947297643482
312,312,28.60120978521229,77.22947297643482,Yellow Brick Road,28.602009147159777,77.22911007967772,95,Coffee Shop,28.60120978521229-77.22947297643482
313,313,28.60120978521229,77.22947297643482,Azam's Mughlai,28.60011003672637,77.22614797006254,347,Indian Restaurant,28.60120978521229-77.22947297643482
314,314,28.60120978521229,77.22947297643482,SODABOTTLEOPENERWALA,28.60014086980492,77.22627303643019,334,Irani Cafe,28.60120978521229-77.22947297643482
315,315,28.60100751320528,77.24173711043599,Masala House,28.60233881932629,77.24130952010776,153,North Indian Restaurant,28.60100751320528-77.24173711043599
316,316,28.60100751320528,77.24173711043599,Sunder Nagar,28.6022821763985,77.24079874063452,168,Indian Restaurant,28.60100751320528-77.24173711043599
317,317,28.60100751320528,77.24173711043599,Nathu's,28.60247264877011,77.24077067576414,188,Indian Restaurant,28.60100751320528-77.24173711043599
318,318,28.60100751320528,77.24173711043599,Kamal Restaurant,28.60235,77.240698,180,Indian Restaurant,28.60100751320528-77.24173711043599
319,319,28.600599645991192,77.26626499757926,duggale snacks point,28.60206794738769,77.2654037475586,183,Indian Restaurant,28.600599645991192-77.26626499757926
320,320,28.60664532548869,77.18357830338243,Jakoi,28.605238831243323,77.18758137955673,421,Indian Restaurant,28.60664532548869-77.18357830338243
321,321,28.60664532548869,77.18357830338243,Al Kauser,28.60540082768645,77.1879618851896,450,Indian Restaurant,28.60664532548869-77.18357830338243
322,322,28.606546386026316,77.18971089212786,Al Kauser,28.60540082768645,77.1879618851896,213,Indian Restaurant,28.606546386026316-77.18971089212786
323,323,28.606546386026316,77.18971089212786,Jakoi,28.605238831243323,77.18758137955673,253,Indian Restaurant,28.606546386026316-77.18971089212786
324,324,28.60604753329673,77.2203733698446,Varq | वर्क,28.60454694756125,77.2237810008916,372,Indian Restaurant,28.60604753329673-77.2203733698446
325,325,28.60604753329673,77.2203733698446,queen's kitchen,28.60336595722144,77.22380704624999,449,Multicuisine Indian Restaurant,28.60604753329673-77.2203733698446
326,326,28.60594693170356,77.22650577158095,Varq | वर्क,28.60454694756125,77.2237810008916,308,Indian Restaurant,28.60594693170356-77.22650577158095
327,327,28.60594693170356,77.22650577158095,Gulati Restaurant,28.608010137218567,77.22998865890446,410,Indian Restaurant,28.60594693170356-77.22650577158095
328,328,28.60594693170356,77.22650577158095,Havemore,28.608032799884363,77.22994997865756,408,Indian Restaurant,28.60594693170356-77.22650577158095
329,329,28.60594693170356,77.22650577158095,Chicken Inn,28.60789140412953,77.2297518915048,384,Indian Restaurant,28.60594693170356-77.22650577158095
330,330,28.60594693170356,77.22650577158095,Pandara Rd,28.607999832217057,77.22989797242407,402,Indian Restaurant,28.60594693170356-77.22650577158095
331,331,28.60594693170356,77.22650577158095,Chor Bizzare,28.608837,77.229894,461,Indian Restaurant,28.60594693170356-77.22650577158095
332,332,28.605846053106777,77.23263814184665,Gulati Restaurant,28.608010137218567,77.22998865890446,353,Indian Restaurant,28.605846053106777-77.23263814184665
333,333,28.605846053106777,77.23263814184665,Havemore,28.608032799884363,77.22994997865756,358,Indian Restaurant,28.605846053106777-77.23263814184665
334,334,28.605846053106777,77.23263814184665,Chicken Inn,28.60789140412953,77.2297518915048,362,Indian Restaurant,28.605846053106777-77.23263814184665
335,335,28.605846053106777,77.23263814184665,Pandara Rd,28.607999832217057,77.22989797242407,359,Indian Restaurant,28.605846053106777-77.23263814184665
336,336,28.605846053106777,77.23263814184665,Chor Bizzare,28.608837,77.229894,427,Indian Restaurant,28.605846053106777-77.23263814184665
337,337,28.60574489751164,77.23877048055535,Masala House,28.60233881932629,77.24130952010776,453,North Indian Restaurant,28.60574489751164-77.23877048055535
338,338,28.60574489751164,77.23877048055535,Nathu's,28.60247264877011,77.24077067576414,413,Indian Restaurant,28.60574489751164-77.23877048055535
339,339,28.60574489751164,77.23877048055535,Kamal Restaurant,28.60235,77.240698,422,Indian Restaurant,28.60574489751164-77.23877048055535
340,340,28.60574489751164,77.23877048055535,Sunder Nagar,28.6022821763985,77.24079874063452,433,Indian Restaurant,28.60574489751164-77.23877048055535
341,341,28.60533750525281,77.2632995180918,duggale snacks point,28.60206794738769,77.2654037475586,418,Indian Restaurant,28.60533750525281-77.2632995180918
342,342,28.60492568144317,77.28782804380405,Gun Powder Restaurant,28.605584,77.289097,144,Indian Restaurant,28.60492568144317-77.28782804380405
343,343,28.60492568144317,77.28782804380405,Mitraan Di Chaap,28.604094230954004,77.29258385700422,473,North Indian Restaurant,28.60492568144317-77.28782804380405
344,344,28.610884712931934,77.21127290094448,Punjabi Nawab's - Best Western Taurus,28.612856636438657,77.21431732177734,369,Chinese Restaurant,28.610884712931934-77.21127290094448
345,345,28.61078450744893,77.21740562150757,Punjabi Nawab's - Best Western Taurus,28.612856636438657,77.21431732177734,379,Chinese Restaurant,28.61078450744893-77.21740562150757
346,346,28.61078450744893,77.21740562150757,Ardor Catering Company,28.6137231424766,77.21543312072754,379,Restaurant,28.61078450744893-77.21740562150757
347,347,28.610583265292995,77.2296709685066,Gulati Restaurant,28.608010137218567,77.22998865890446,288,Indian Restaurant,28.610583265292995-77.2296709685066
348,348,28.610583265292995,77.2296709685066,Havemore,28.608032799884363,77.22994997865756,285,Indian Restaurant,28.610583265292995-77.2296709685066
349,349,28.610583265292995,77.2296709685066,Chicken Inn,28.60789140412953,77.2297518915048,299,Indian Restaurant,28.610583265292995-77.2296709685066
350,350,28.610583265292995,77.2296709685066,Pandara Rd,28.607999832217057,77.22989797242407,288,Indian Restaurant,28.610583265292995-77.2296709685066
351,351,28.610583265292995,77.2296709685066,Chor Bizzare,28.608837,77.229894,195,Indian Restaurant,28.610583265292995-77.2296709685066
352,352,28.6103809149187,77.24193618942658,Café Lota,28.613176514059944,77.24207084847977,311,Indian Restaurant,28.6103809149187-77.24193618942658
353,353,28.6103809149187,77.24193618942658,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,284,Indian Restaurant,28.6103809149187-77.24193618942658
354,354,28.60966396199812,77.28486345979313,Green Leaf Restaurant,28.612065472508544,77.28783130645752,394,Indian Restaurant,28.60966396199812-77.28486345979313
355,355,28.615421064765503,77.22057059377686,eau de Monsoon,28.618780576519963,77.21817254979929,441,Indian Restaurant,28.615421064765503-77.22057059377686
356,356,28.615421064765503,77.22057059377686,Masala Library,28.618814,77.21809,448,Indian Restaurant,28.615421064765503-77.22057059377686
357,357,28.615421064765503,77.22057059377686,Le Méridien,28.61879006141308,77.21800819964756,450,Hotel,28.615421064765503-77.22057059377686
358,358,28.615421064765503,77.22057059377686,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,475,Indian Restaurant,28.615421064765503-77.22057059377686
359,359,28.61532042419976,77.22670353912598,Andhra Bhavan Canteen,28.617094521063013,77.22572098304474,219,Indian Restaurant,28.61532042419976-77.22670353912598
360,360,28.61532042419976,77.22670353912598,Maharashtra Bhawan Canteen,28.61812166408398,77.22878075218492,372,Indian Restaurant,28.61532042419976-77.22670353912598
361,361,28.61532042419976,77.22670353912598,CSOI club,28.619021856520057,77.22701457248938,413,Indian Restaurant,28.61532042419976-77.22670353912598
362,362,28.61511831174101,77.23896933529032,Café Lota,28.613176514059944,77.24207084847977,372,Indian Restaurant,28.61511831174101-77.23896933529032
363,363,28.61511831174101,77.23896933529032,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,319,Indian Restaurant,28.61511831174101-77.23896933529032
364,364,28.61501683985851,77.2451021859327,Café Lota,28.613176514059944,77.24207084847977,360,Indian Restaurant,28.61501683985851-77.2451021859327
365,365,28.61501683985851,77.2451021859327,Babu Shahi Bawarchi,28.61271858215332,77.24076080322266,495,Indian Restaurant,28.61501683985851-77.2451021859327
366,366,28.614402189752635,77.28189862018453,Haldiram's,28.617935,77.279686,448,North Indian Restaurant,28.614402189752635-77.28189862018453
367,367,28.614402189752635,77.28189862018453,Mangey Da Dhaba,28.618259006135297,77.28305684080647,444,Indian Restaurant,28.614402189752635-77.28189862018453
368,368,28.614402189752635,77.28189862018453,Anna Madras Cafe,28.61841584154547,77.28305684080647,460,Indian Restaurant,28.614402189752635-77.28189862018453
369,369,28.614402189752635,77.28189862018453,Punjabi Rasoi,28.617452224982436,77.28538536445238,481,Indian Restaurant,28.614402189752635-77.28189862018453
370,370,28.614298778316176,77.2880312468195,Green Leaf Restaurant,28.612065472508544,77.28783130645752,249,Indian Restaurant,28.614298778316176-77.2880312468195
371,371,28.614298778316176,77.2880312468195,Punjabi Rasoi,28.617452224982436,77.28538536445238,435,Indian Restaurant,28.614298778316176-77.2880312468195
372,372,28.62045795261516,77.19920273395377,Tee pee o,28.62399466001383,77.2023211508556,497,Indian Restaurant,28.62045795261516-77.19920273395377
373,373,28.6203582626773,77.20533606073506,Tee pee o,28.62399466001383,77.2023211508556,500,Indian Restaurant,28.6203582626773-77.20533606073506
374,374,28.62025829555673,77.21146935633058,U N I canteen,28.62164861907796,77.2134996933071,251,Indian Restaurant,28.62025829555673-77.21146935633058
375,375,28.62025829555673,77.21146935633058,Soul Punjab,28.62100476170957,77.21643592080397,492,Indian Restaurant,28.62025829555673-77.21146935633058
376,376,28.620158051258663,77.2176026206538,eau de Monsoon,28.618780576519963,77.21817254979929,163,Indian Restaurant,28.620158051258663-77.2176026206538
377,377,28.620158051258663,77.2176026206538,Masala Library,28.618814,77.21809,157,Indian Restaurant,28.620158051258663-77.2176026206538
378,378,28.620158051258663,77.2176026206538,Tamra,28.620543184230115,77.21817445898111,70,Restaurant,28.620158051258663-77.2176026206538
379,379,28.620158051258663,77.2176026206538,Le Méridien,28.61879006141308,77.21800819964756,157,Hotel,28.620158051258663-77.2176026206538
380,380,28.620158051258663,77.2176026206538,Swagath,28.62149870440041,77.21858049977537,177,Indian Restaurant,28.620158051258663-77.2176026206538
381,381,28.620158051258663,77.2176026206538,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,237,Indian Restaurant,28.620158051258663-77.2176026206538
382,382,28.62005752978829,77.22373585361834,Andhra Bhavan Canteen,28.617094521063013,77.22572098304474,382,Indian Restaurant,28.62005752978829-77.22373585361834
383,383,28.62005752978829,77.22373585361834,CSOI club,28.619021856520057,77.22701457248938,340,Indian Restaurant,28.62005752978829-77.22373585361834
384,384,28.62005752978829,77.22373585361834,ఆంధ్ర భవన్ (Andhra Bhavan),28.619656633029656,77.21996068954468,371,Indian Restaurant,28.62005752978829-77.22373585361834
385,385,28.61995673115085,77.22986905513767,Canteen Doordarshan Bhawan,28.61971623243475,77.22988100194355,26,Indian Restaurant,28.61995673115085-77.22986905513767
386,386,28.61995673115085,77.22986905513767,Maharashtra Bhawan Canteen,28.61812166408398,77.22878075218492,230,Indian Restaurant,28.61995673115085-77.22986905513767
387,387,28.61995673115085,77.22986905513767,CSOI club,28.619021856520057,77.22701457248938,297,Indian Restaurant,28.61995673115085-77.22986905513767
388,388,28.619754302395712,77.242135363495,Aahar,28.621434908285483,77.24197745915569,187,Indian Restaurant,28.619754302395712-77.242135363495
389,389,28.619140364668013,77.27893352489187,Haldiram's,28.617935,77.279686,153,North Indian Restaurant,28.619140364668013-77.27893352489187
390,390,28.619140364668013,77.27893352489187,Anna Madras Cafe,28.61841584154547,77.28305684080647,410,Indian Restaurant,28.619140364668013-77.27893352489187
391,391,28.619140364668013,77.27893352489187,Mangey Da Dhaba,28.618259006135297,77.28305684080647,414,Indian Restaurant,28.619140364668013-77.27893352489187
392,392,28.619037071764254,77.28506643951444,Punjabi Rasoi,28.617452224982436,77.28538536445238,179,Indian Restaurant,28.619037071764254-77.28506643951444
393,393,28.619037071764254,77.28506643951444,Anna Madras Cafe,28.61841584154547,77.28305684080647,208,Indian Restaurant,28.619037071764254-77.28506643951444
394,394,28.619037071764254,77.28506643951444,Mangey Da Dhaba,28.618259006135297,77.28305684080647,214,Indian Restaurant,28.619037071764254-77.28506643951444
395,395,28.62509495729425,77.20236725613235,Tee pee o,28.62399466001383,77.2023211508556,122,Indian Restaurant,28.62509495729425-77.20236725613235
396,396,28.62499510943479,77.20850083931772,Bikanervala,28.6266175130141,77.20944050542066,202,Indian Restaurant,28.62499510943479-77.20850083931772
397,397,28.624894984341584,77.21463439126816,FIRE,28.628737183341777,77.21649767623988,464,Indian Restaurant,28.624894984341584-77.21463439126816
398,398,28.624894984341584,77.21463439126816,The Imperial,28.625548038159423,77.21866351780929,400,Hotel,28.624894984341584-77.21463439126816
399,399,28.624894984341584,77.21463439126816,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,344,Indian Restaurant,28.624894984341584-77.21463439126816
400,400,28.624894984341584,77.21463439126816,Daniell's Tavern,28.62568579047724,77.2181313765103,352,Indian Restaurant,28.624894984341584-77.21463439126816
401,401,28.624894984341584,77.21463439126816,The Park Hotel,28.628731170539613,77.21650745045316,464,Hotel,28.624894984341584-77.21463439126816
402,402,28.62479458201985,77.22076791189724,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,278,South Indian Restaurant,28.62479458201985-77.22076791189724
403,403,28.62479458201985,77.22076791189724,Anand Biryani House,28.62913638616433,77.22012996193826,487,Indian Restaurant,28.62479458201985-77.22076791189724
404,404,28.62479458201985,77.22076791189724,The Imperial,28.625548038159423,77.21866351780929,222,Hotel,28.62479458201985-77.22076791189724
405,405,28.62479458201985,77.22076791189724,Daniell's Tavern,28.62568579047724,77.2181313765103,276,Indian Restaurant,28.62479458201985-77.22076791189724
406,406,28.62479458201985,77.22076791189724,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,280,Indian Restaurant,28.62479458201985-77.22076791189724
407,407,28.62479458201985,77.22076791189724,Parikrama - The Revolving Restaurant,28.62877338737562,77.22294850059579,491,Indian Restaurant,28.62479458201985-77.22076791189724
408,408,28.62479458201985,77.22076791189724,The Imperial The Spice Route New Delhi,28.62842409041216,77.22026469681839,407,Indian Restaurant,28.62479458201985-77.22076791189724
409,409,28.62479458201985,77.22076791189724,Swagath,28.62149870440041,77.21858049977537,424,Indian Restaurant,28.62479458201985-77.22076791189724
410,410,28.62479458201985,77.22076791189724,Shiv Sagar,28.627150474146667,77.21952761586795,288,North Indian Restaurant,28.62479458201985-77.22076791189724
411,411,28.62479458201985,77.22076791189724,The Masala Trail,28.627385,77.219497,313,Multicuisine Indian Restaurant,28.62479458201985-77.22076791189724
412,412,28.6246939024748,77.22690140111844,Punjabi By Nature,28.62695130532068,77.2299932717504,392,Indian Restaurant,28.6246939024748-77.22690140111844
413,413,28.6246939024748,77.22690140111844,Kaffa,28.62850142060896,77.22569326187427,439,Indian Restaurant,28.6246939024748-77.22690140111844
414,414,28.6246939024748,77.22690140111844,Legends of India,28.628701623340987,77.22595149143059,455,Indian Restaurant,28.6246939024748-77.22690140111844
415,415,28.624592945711644,77.2330348588453,Punjabi By Nature,28.62695130532068,77.2299932717504,396,Indian Restaurant,28.624592945711644-77.2330348588453
416,416,28.62449171173566,77.23916828499136,Aahar,28.621434908285483,77.24197745915569,437,Indian Restaurant,28.62449171173566-77.23916828499136
417,417,28.62439020055209,77.24530167947013,Aahar,28.621434908285483,77.24197745915569,462,Indian Restaurant,28.62439020055209-77.24530167947013
418,418,28.62387848670554,77.27596817382872,Laxmi Vaishno Dhaba,28.626157111605693,77.27769264412582,304,Indian Restaurant,28.62387848670554-77.27596817382872
419,419,28.62387848670554,77.27596817382872,shree bhog pure veg restaurant,28.627424,77.279008,493,Indian Restaurant,28.62387848670554-77.27596817382872
420,420,28.630030223555263,77.18713036018694,Gola sizzlers,28.63377012757296,77.18979948132089,491,Indian Restaurant,28.630030223555263-77.18713036018694
421,421,28.629731869810577,77.20553206590667,Chutney,28.631366836432463,77.20805372466756,306,Indian Restaurant,28.629731869810577-77.20553206590667
422,422,28.629731869810577,77.20553206590667,Sarvam Safari,28.63202765487053,77.20744735388764,316,Indian Restaurant,28.629731869810577-77.20553206590667
423,423,28.629731869810577,77.20553206590667,Kaleva,28.63329860331272,77.20848838202599,490,Snack Place,28.629731869810577-77.20553206590667
424,424,28.629731869810577,77.20553206590667,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,307,Hotel,28.629731869810577-77.20553206590667
425,425,28.6296318639755,77.21166590553347,Jain Chawal Wale,28.631763432849244,77.21591941953137,478,Indian Restaurant,28.6296318639755-77.21166590553347
426,426,28.6296318639755,77.21166590553347,FIRE,28.628737183341777,77.21649767623988,482,Indian Restaurant,28.6296318639755-77.21166590553347
427,427,28.6296318639755,77.21166590553347,Bikanervala,28.629787504386968,77.21315415988288,146,Indian Restaurant,28.6296318639755-77.21166590553347
428,428,28.6296318639755,77.21166590553347,Dilli Ke Pakwaan,28.630724987017643,77.21453696926407,305,Indian Restaurant,28.6296318639755-77.21166590553347
429,429,28.6296318639755,77.21166590553347,Bikanervala,28.6266175130141,77.20944050542066,399,Indian Restaurant,28.6296318639755-77.21166590553347
430,430,28.6296318639755,77.21166590553347,Chutney,28.631366836432463,77.20805372466756,402,Indian Restaurant,28.6296318639755-77.21166590553347
431,431,28.6296318639755,77.21166590553347,Indian Coffee House,28.630755930400426,77.21605434631832,446,Café,28.6296318639755-77.21166590553347
432,432,28.6296318639755,77.21166590553347,G,28.63127367409223,77.21608784410734,469,Indian Restaurant,28.6296318639755-77.21166590553347
433,433,28.6296318639755,77.21166590553347,Sarvam Safari,28.63202765487053,77.20744735388764,490,Indian Restaurant,28.6296318639755-77.21166590553347
434,434,28.6296318639755,77.21166590553347,Hotel Metropolitan Delhi,28.63155782123568,77.20788695781451,426,Hotel,28.6296318639755-77.21166590553347
435,435,28.6296318639755,77.21166590553347,The Park Hotel,28.628731170539613,77.21650745045316,483,Hotel,28.6296318639755-77.21166590553347
436,436,28.629531580855645,77.21779971387623,Rajdhani Thali,28.62999946326596,77.2204011327264,259,Indian Restaurant,28.629531580855645-77.21779971387623
437,437,28.629531580855645,77.21779971387623,HOTEL SARAVANA BHAVAN,28.62704114687105,77.21951363035465,323,South Indian Restaurant,28.629531580855645-77.21779971387623
438,438,28.629531580855645,77.21779971387623,Jain Chawal Wale,28.631763432849244,77.21591941953137,308,Indian Restaurant,28.629531580855645-77.21779971387623
439,439,28.629531580855645,77.21779971387623,HOTEL SARAVANA BHAVAN,28.632319466435003,77.21644531748599,337,South Indian Restaurant,28.629531580855645-77.21779971387623
440,440,28.629531580855645,77.21779971387623,Kwality Restaurant,28.629743645035568,77.21743130219578,43,Indian Restaurant,28.629531580855645-77.21779971387623
441,441,28.629531580855645,77.21779971387623,Anand Biryani House,28.62913638616433,77.22012996193826,231,Indian Restaurant,28.629531580855645-77.21779971387623
442,442,28.629531580855645,77.21779971387623,United Coffee House,28.63247672337289,77.2211199789975,461,Indian Restaurant,28.629531580855645-77.21779971387623
443,443,28.629531580855645,77.21779971387623,FIRE,28.628737183341777,77.21649767623988,154,Indian Restaurant,28.629531580855645-77.21779971387623
444,444,28.629531580855645,77.21779971387623,Berco's,28.63240704948879,77.2173230839724,323,Chinese Restaurant,28.629531580855645-77.21779971387623
445,445,28.629531580855645,77.21779971387623,Starbucks,28.632010831148985,77.21773135560126,276,Coffee Shop,28.629531580855645-77.21779971387623
446,446,28.629531580855645,77.21779971387623,Starbucks,28.630105705208507,77.22053962418308,275,Coffee Shop,28.629531580855645-77.21779971387623
447,447,28.629531580855645,77.21779971387623,Indian Coffee House,28.630755930400426,77.21605434631832,218,Café,28.629531580855645-77.21779971387623
448,448,28.629531580855645,77.21779971387623,G,28.63127367409223,77.21608784410734,256,Indian Restaurant,28.629531580855645-77.21779971387623
449,449,28.629531580855645,77.21779971387623,The Imperial,28.625548038159423,77.21866351780929,451,Hotel,28.629531580855645-77.21779971387623
450,450,28.629531580855645,77.21779971387623,The Imperial The Spice Route New Delhi,28.62842409041216,77.22026469681839,270,Indian Restaurant,28.629531580855645-77.21779971387623
451,451,28.629531580855645,77.21779971387623,Pind Balluchi,28.63031833924881,77.21760032761195,89,North Indian Restaurant,28.629531580855645-77.21779971387623
452,452,28.629531580855645,77.21779971387623,Punjabi by Nature Quickie,28.6308634930934,77.21977972293753,243,North Indian Restaurant,28.629531580855645-77.21779971387623
453,453,28.629531580855645,77.21779971387623,Dilli Ke Pakwaan,28.630724987017643,77.21453696926407,345,Indian Restaurant,28.629531580855645-77.21779971387623
454,454,28.629531580855645,77.21779971387623,Caffe9,28.632799163931764,77.21655943164352,383,Indian Restaurant,28.629531580855645-77.21779971387623
455,455,28.629531580855645,77.21779971387623,Daniell's Tavern,28.62568579047724,77.2181313765103,429,Indian Restaurant,28.629531580855645-77.21779971387623
456,456,28.629531580855645,77.21779971387623,"Daniell's Tavern, The Imperial New Delhi",28.625634,77.218059,434,Indian Restaurant,28.629531580855645-77.21779971387623
457,457,28.629531580855645,77.21779971387623,Bikanervala,28.629787504386968,77.21315415988288,454,Indian Restaurant,28.629531580855645-77.21779971387623
458,458,28.629531580855645,77.21779971387623,The Great Kabab Factory,28.633825870064385,77.21708715832257,483,Indian Restaurant,28.629531580855645-77.21779971387623
459,459,28.629531580855645,77.21779971387623,Costa Coffee,28.629230141047284,77.21954572182467,173,Coffee Shop,28.629531580855645-77.21779971387623
460,460,28.629531580855645,77.21779971387623,Rodeo,28.633053640125105,77.21820875272645,394,Mexican Restaurant,28.629531580855645-77.21779971387623
461,461,28.629531580855645,77.21779971387623,The Park Hotel,28.628731170539613,77.21650745045316,154,Hotel,28.629531580855645-77.21779971387623
462,462,28.629531580855645,77.21779971387623,Shiv Sagar,28.627150474146667,77.21952761586795,314,North Indian Restaurant,28.629531580855645-77.21779971387623
463,463,28.629531580855645,77.21779971387623,Sandoz CP,28.632894,77.215702,426,North Indian Restaurant,28.629531580855645-77.21779971387623
464,464,28.629531580855645,77.21779971387623,Biryani Paradise,28.631388,77.216448,245,Hyderabadi Restaurant,28.629531580855645-77.21779971387623
465,465,28.629531580855645,77.21779971387623,Desi Vibes,28.63023254043092,77.2204162733749,267,Mughlai Restaurant,28.629531580855645-77.21779971387623
466,466,28.629531580855645,77.21779971387623,The Masala Trail,28.627385,77.219497,290,Multicuisine Indian Restaurant,28.629531580855645-77.21779971387623
467,467,28.62943102045622,77.22393349084845,Rajdhani Thali,28.62999946326596,77.2204011327264,350,Indian Restaurant,28.62943102045622-77.22393349084845
468,468,28.62943102045622,77.22393349084845,United Coffee House,28.63247672337289,77.2211199789975,436,Indian Restaurant,28.62943102045622-77.22393349084845
469,469,28.62943102045622,77.22393349084845,Anand Biryani House,28.62913638616433,77.22012996193826,373,Indian Restaurant,28.62943102045622-77.22393349084845
470,470,28.62943102045622,77.22393349084845,Parikrama - The Revolving Restaurant,28.62877338737562,77.22294850059579,120,Indian Restaurant,28.62943102045622-77.22393349084845
471,471,28.62943102045622,77.22393349084845,Legends of India,28.628701623340987,77.22595149143059,213,Indian Restaurant,28.62943102045622-77.22393349084845
472,472,28.62943102045622,77.22393349084845,Starbucks,28.630105705208507,77.22053962418308,340,Coffee Shop,28.62943102045622-77.22393349084845
473,473,28.62943102045622,77.22393349084845,The Imperial The Spice Route New Delhi,28.62842409041216,77.22026469681839,375,Indian Restaurant,28.62943102045622-77.22393349084845
474,474,28.62943102045622,77.22393349084845,Baluchi,28.631459016402417,77.2276324257146,426,Indian Restaurant,28.62943102045622-77.22393349084845
475,475,28.62943102045622,77.22393349084845,Punjabi by Nature Quickie,28.6308634930934,77.21977972293753,436,North Indian Restaurant,28.62943102045622-77.22393349084845
476,476,28.62943102045622,77.22393349084845,The Rolling Joint,28.63354319619204,77.22189273114216,499,Indian Restaurant,28.62943102045622-77.22393349084845
477,477,28.62943102045622,77.22393349084845,Garam Dharam,28.631842130012696,77.2227521244348,292,North Indian Restaurant,28.62943102045622-77.22393349084845
478,478,28.62943102045622,77.22393349084845,Costa Coffee,28.629230141047284,77.21954572182467,429,Coffee Shop,28.62943102045622-77.22393349084845
